Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-10 05:30:28,32.3182,-86.9023,399150,5299,211684.0,182167.0,1.0,8140.626959823054,1956786.0,,1.3275710885631968,84000001.0,USA,39908.46765928677,
Alaska,US,2021-01-10 05:30:28,61.3707,-152.4044,49958,224,7165.0,42569.0,2.0,6829.108257181718,1345573.0,,0.4483766363745546,84000002.0,USA,183935.77975380872,
American Samoa,US,2021-01-10 05:30:28,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-01-10 05:30:28,33.7298,-111.4312,607345,10036,84029.0,513280.0,4.0,8344.12163572234,3044506.0,,1.6524380706188408,84000004.0,USA,41827.50888652492,
Arkansas,US,2021-01-10 05:30:28,34.9697,-92.3731,251746,4010,219887.0,27849.0,5.0,8342.02618857951,2158016.0,,1.5928753584962618,84000005.0,USA,71509.48172909838,
California,US,2021-01-10 09:30:31,36.1162,-119.6816,2704483,29707,,2645555.0,6.0,6770.720037695677,35353748.0,,1.110433295879058,84000006.0,USA,89475.47193181209,
Colorado,US,2021-01-10 05:30:28,39.0598,-105.3111,358947,5190,18891.0,334866.0,8.0,6233.086566218698,4736803.0,,1.445895912209881,84000008.0,USA,82254.21342461262,
Connecticut,US,2021-01-10 05:30:28,41.5978,-72.7554,205994,6324,9800.0,189870.0,9.0,5777.767680413946,4619970.0,,3.0699923298736858,84000009.0,USA,129581.99438081704,
Delaware,US,2021-01-10 05:30:28,39.3185,-75.5071,64475,1128,18851.0,44655.0,10.0,6621.214175097867,1044510.0,,1.5029081039162466,84000010.0,USA,107265.21005089527,
Diamond Princess,US,2021-01-10 05:30:28,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-01-10 05:30:28,38.8974,-77.0268,31457,813,22042.0,8602.0,11.0,4457.250382218041,950762.0,,2.584480401818355,84000011.0,USA,134716.7335695835,
Florida,US,2021-01-10 05:30:28,27.7663,-81.6868,1464697,22804,,1441893.0,12.0,6819.605808563538,16715694.0,,1.5569090398901615,84000012.0,USA,77828.00394659827,
Georgia,US,2021-01-10 05:30:28,33.0406,-83.6431,748852,11457,,737395.0,13.0,7053.04855990008,5632471.0,,1.5299418309625934,84000013.0,USA,53049.32279706667,
Grand Princess,US,2021-01-10 05:30:28,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-01-10 05:30:28,13.4443,144.7937,7399,124,7146.0,129.0,66.0,4505.294436427183,98511.0,,1.6759021489390458,316.0,GUM,59983.924885373475,
Hawaii,US,2021-01-10 05:30:28,21.0943,-157.4983,23408,307,11958.0,11143.0,15.0,1653.2567915743796,863028.0,,1.3115174299384826,84000015.0,USA,60953.81503412737,
Idaho,US,2021-01-10 05:30:28,44.2405,-114.4788,149235,1528,64538.0,83169.0,16.0,8350.843422035572,559371.0,,1.0238884980064995,84000016.0,USA,31301.09984807492,
Illinois,US,2021-01-10 05:30:28,40.3495,-88.9861,1024039,19210,,1004829.0,17.0,8081.22999843511,14025514.0,,1.8759051168949619,84000017.0,USA,110682.70298325711,
Indiana,US,2021-01-10 05:30:28,39.8494,-86.2583,558560,10089,364221.0,185373.0,18.0,8296.818626963859,6061499.0,,1.6051990833572043,84000018.0,USA,90037.163080999,
Iowa,US,2021-01-10 05:30:28,42.0115,-93.2105,296171,4127,255103.0,36941.0,19.0,9387.145134656284,1195536.0,,1.3934517559112811,84000019.0,USA,37892.5348724434,
Kansas,US,2021-01-10 05:30:28,38.5266,-96.7265,244583,3141,4838.0,235669.0,20.0,8363.259161216401,1051207.0,,1.2891548463356974,84000020.0,USA,36082.859588770734,
