Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-30 04:30:24,32.3182,-86.9023,124155,2152,48028.0,73709.0,1.0,2526.704580797992,975818.0,,1.7370388008620616,84000001,USA,19901.716945210104,
Alaska,US,2020-08-30 04:30:24,61.3707,-152.4044,5182,37,2201.0,2944.0,2.0,708.3638053708247,345695.0,,0.7140100347356233,84000002,USA,47255.466170912245,
American Samoa,US,2020-08-30 04:30:24,-14.271,-170.132,0,0,,0.0,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-30 04:30:24,33.7298,-111.4312,201287,5007,30331.0,165949.0,4.0,2765.4186857381596,1192376.0,,2.487492982656605,84000004,USA,16381.678254560522,
Arkansas,US,2020-08-30 04:30:24,34.9697,-92.3731,60378,772,54133.0,5473.0,5.0,2000.7263559860087,706970.0,,1.2786114147537182,84000005,USA,23426.63738267959,
California,US,2020-08-30 04:30:24,36.1162,-119.6816,704167,12894,,689144.0,6.0,1776.7615859021648,11109630.0,,1.8366527168045037,84000006,USA,28116.94497674808,
Colorado,US,2020-08-30 04:30:24,39.0598,-105.3111,57040,1942,5921.0,49157.0,8.0,990.1478379977827,985622.0,,3.4058225184145914,84000008,USA,17115.248901842348,
Connecticut,US,2020-08-30 04:30:24,41.5978,-72.7554,52495,4465,8967.0,39063.0,9.0,1472.3919841516265,1127506.0,,8.505571959234214,84000009,USA,31624.550842610985,
Delaware,US,2020-08-30 04:30:24,39.3185,-75.5071,17349,615,9271.0,7474.0,10.0,1781.6431907525848,232884.0,,3.4814686725459683,84000010,USA,23915.85640873969,
Diamond Princess,US,2020-08-30 04:30:24,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-30 04:30:24,38.8974,-77.0268,13925,605,11046.0,2274.0,11.0,1973.0810812342634,285756.0,,4.344703770197486,84000011,USA,40489.74918845085,
Florida,US,2020-08-30 04:30:24,27.7663,-81.6868,619003,11105,,607898.0,12.0,2882.0680689031624,4575211.0,,1.7940139223880982,84000012,USA,21302.10924921932,
Georgia,US,2020-08-30 04:30:24,33.0406,-83.6431,267758,5576,,262182.0,13.0,2521.873716437595,2312179.0,,2.0824774609908947,84000013,USA,21777.214678175675,
Grand Princess,US,2020-08-30 04:30:24,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-30 04:30:24,13.4443,144.7937,1287,10,488.0,789.0,66.0,783.6618380432201,37460.0,,0.777000777000777,316,GUM,22809.61340567135,
Hawaii,US,2020-08-30 04:30:24,21.0943,-157.4983,8139,62,2410.0,5667.0,15.0,574.840098539981,190910.0,,0.761764344514068,84000015,USA,13483.56348596483,
Idaho,US,2020-08-30 04:30:24,44.2405,-114.4788,31668,358,14175.0,17135.0,16.0,1772.0676080612625,251050.0,,1.1304787166856132,84000016,USA,14048.173961215734,
Illinois,US,2020-08-30 04:30:24,40.3495,-88.9861,233066,8217,,224849.0,17.0,1839.2463087980805,3974791.0,,3.525610771197858,84000017,USA,31367.164987573608,
Indiana,US,2020-08-30 04:30:24,39.8494,-86.2583,92434,3241,70183.0,18966.0,18.0,1373.0094044771865,1055793.0,,3.553887097821148,84000018,USA,15682.689466875632,
Iowa,US,2020-08-30 04:30:24,42.0115,-93.2105,63612,1100,46409.0,16103.0,19.0,2016.1834761193888,612579.0,,1.7292334779601333,84000019,USA,19415.702345748272,
Kansas,US,2020-08-30 04:30:24,38.5266,-96.7265,41570,449,1658.0,39488.0,20.0,1427.7554702308096,403147.0,,1.0794566654645992,84000020,USA,13838.089543385986,
Kentucky,US,2020-08-30 04:30:24,37.6681,-84.6701,47577,921,10328.0,36328.0,21.0,1064.9167922540437,815659.0,,1.9358093196292323,84000021,USA,18256.909133681,
Louisiana,US,2020-08-30 04:30:24,31.1695,-91.8678,146243,4904,127918.0,13421.0,22.0,3145.826638048491,1828478.0,,3.3533228940872384,84000022,USA,39332.308551422146,
Maine,US,2020-08-30 04:30:24,44.6939,-69.3819,4492,132,3899.0,461.0,23.0,334.1734785881989,255358.0,,2.938557435440784,84000023,USA,18996.854662806163,
Maryland,US,2020-08-30 04:30:24,39.0639,-76.8021,107294,3746,6124.0,97424.0,24.0,1774.7217848116338,1304483.0,,3.4913415475236267,84000024,USA,21577.10960553652,
Massachusetts,US,2020-08-30 04:30:24,42.2302,-71.5301,128030,9036,103920.0,15074.0,25.0,1857.5254882007305,1707155.0,,7.05772084667656,84000025,USA,24768.288095050517,
