Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-03-29 04:31:08,32.3182,-86.9023,514391,10526,,,1.0,10490.956388551524,2397242.0,,2.04630329846362,84000001.0,USA,48891.526630139386,
Alaska,US,2021-03-29 04:31:08,61.3707,-152.4044,62264,313,,,2.0,8497.221633665735,1873407.0,,0.5035311529737295,84000002.0,USA,256089.09909848328,
American Samoa,US,2021-03-29 04:31:08,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-03-29 04:31:08,33.7298,-111.4312,839888,16918,,,4.0,11538.956659532168,8453284.0,,2.0143161945402244,84000004.0,USA,116137.0060135598,
Arkansas,US,2021-03-29 04:31:08,34.9697,-92.3731,329929,5595,,,5.0,10932.75109980635,2842214.0,,1.695819403568647,84000005.0,USA,94181.53067594848,
California,US,2021-03-29 07:31:02,36.1162,-119.6816,3660713,58948,,,6.0,9264.760932332256,52962296.0,,1.610314711915411,84000006.0,USA,134040.28419256493,
Colorado,US,2021-03-29 04:31:08,39.0598,-105.3111,458554,6092,,,8.0,7962.7543266439025,6887531.0,,1.328524012439102,84000008.0,USA,119601.43684308502,
Connecticut,US,2021-03-29 04:31:08,41.5978,-72.7554,305210,7865,,,9.0,8560.601152165309,7076592.0,,2.5769142557583304,84000009.0,USA,198485.90029358087,
Delaware,US,2021-03-29 04:31:08,39.3185,-75.5071,94062,1544,,,10.0,9659.63005409935,1550073.0,,1.6414705194446215,84000010.0,USA,159183.64203236107,
Diamond Princess,US,2021-03-29 04:31:08,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-03-29 04:31:08,38.8974,-77.0268,44175,1056,,,11.0,6259.30748750618,1360746.0,,2.3904923599320878,84000011.0,USA,192808.7747910376,
Florida,US,2021-03-29 04:31:08,27.7663,-81.6868,2044005,33178,,,12.0,9516.854592269196,20648211.0,,1.6231858532635683,84000012.0,USA,96137.74020978095,
Georgia,US,2021-03-29 04:31:08,33.0406,-83.6431,1055256,18926,,,13.0,9938.908904731405,7737165.0,,1.7934984496652946,84000013.0,USA,72872.34388231495,
Grand Princess,US,2021-03-29 04:31:08,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-03-29 04:31:08,13.4443,144.7937,7800,134,,,66.0,4749.465685110426,129157.0,,1.7179487179487178,316.0,GUM,78644.45378100092,
Hawaii,US,2021-03-29 04:31:08,21.0943,-157.4983,30479,462,,,15.0,2105.6988202323373,1250564.0,,1.546253437982156,84000015.0,USA,88324.65081589296,
Idaho,US,2021-03-29 04:31:08,44.2405,-114.4788,179428,1954,,,16.0,10040.373461513713,672052.0,,1.0890162070579843,84000016.0,USA,37606.466468763036,
Illinois,US,2021-03-29 04:31:08,40.3495,-88.9861,1237732,23521,,,17.0,9767.593781509382,20068566.0,,1.9003306046866368,84000017.0,USA,158371.60262917224,
Indiana,US,2021-03-29 04:31:08,39.8494,-86.2583,684020,13023,,,18.0,10160.394366255761,8816023.0,,1.9038916990731265,84000018.0,USA,130952.70667813985,
Iowa,US,2021-03-29 04:31:08,42.0115,-93.2105,349714,5725,,,19.0,11084.191475941898,1364789.0,,1.6370519910555483,84000019.0,USA,43257.011730326114,
Kansas,US,2021-03-29 04:31:08,38.5266,-96.7265,302988,4886,,,20.0,10400.114783370416,1310866.0,,1.6000633688462909,84000020.0,USA,44995.69905612647,
Kentucky,US,2021-03-29 04:31:08,37.6681,-84.6701,425024,6031,,,21.0,9513.319349916612,4168133.0,,1.4189786929679264,84000021.0,USA,93295.39113538523,
Louisiana,US,2021-03-29 04:31:08,31.1695,-91.8678,443069,10087,,,22.0,9530.83746021011,5979604.0,,2.276620571513692,84000022.0,USA,128626.99444199936,
Maine,US,2021-03-29 04:31:08,44.6939,-69.3819,49850,736,,,23.0,3708.4924104233555,1755780.0,,1.4764292878635907,84000023.0,USA,130617.78945582989,
Maryland,US,2021-03-29 04:31:08,39.0639,-76.8021,408044,8251,,,24.0,6749.348294980879,8674985.0,,2.0220858534863893,84000024.0,USA,143490.64125127366,
Massachusetts,US,2021-03-29 04:31:08,42.2302,-71.5301,629531,17115,,,25.0,9133.561494278638,18528787.0,,2.7186905807656814,84000025.0,USA,268825.2293832879,
Michigan,US,2021-03-29 04:31:08,43.3266,-84.5361,723700,17047,,,26.0,7246.524106633348,11364090.0,,2.3555340610750317,84000026.0,USA,113790.45479473672,
Minnesota,US,2021-03-29 04:31:08,45.6945,-93.9002,515058,6908,,,27.0,9132.829943514043,7602404.0,,1.3412081746133444,84000027.0,USA,134803.19283244017,
Mississippi,US,2021-03-29 04:31:08,32.7416,-89.6787,304616,7001,,,28.0,10235.240238307959,1819210.0,,2.2983034377708327,84000028.0,USA,61126.30785622628,
Missouri,US,2021-03-29 04:31:08,38.4561,-92.2884,580080,8796,,,29.0,9451.516172572616,4834840.0,,1.5163425734381464,84000029.0,USA,78776.32128637598,
Montana,US,2021-03-29 04:31:08,46.9219,-110.4544,104128,1436,,,30.0,9742.715512482479,1194307.0,,1.3790719114935464,84000030.0,USA,111745.09580099891,
Nebraska,US,2021-03-29 04:31:08,41.1254,-98.2681,208424,2175,,,31.0,10774.562553504742,2572387.0,,1.043545848846582,84000031.0,USA,132980.5811390358,
Nevada,US,2021-03-29 04:31:08,38.3135,-117.0554,303061,5236,,,32.0,9839.144510862438,2927071.0,,1.727704983485173,84000032.0,USA,95029.95952153072,
New Hampshire,US,2021-03-29 04:31:08,43.4525,-71.5639,83027,1237,,,33.0,6106.224043197414,1619160.0,,1.4898767870692666,84000033.0,USA,119081.18710520101,
New Jersey,US,2021-03-29 04:31:08,40.2989,-74.521,896652,24389,,,34.0,10094.942801268606,12014324.0,,2.720007316104798,84000034.0,USA,135263.08264065508,
New Mexico,US,2021-03-29 04:31:08,34.8405,-106.2485,191048,3925,,,35.0,9111.281845109925,2971727.0,,2.0544575185293747,84000035.0,USA,141724.81399293887,
New York,US,2021-03-29 04:31:08,42.1657,-74.9481,1850732,50017,,,36.0,9513.589825533742,44112555.0,,2.702552287419248,84000036.0,USA,226758.25264073763,
North Carolina,US,2021-03-29 04:31:08,35.6301,-79.8064,905528,12028,,,37.0,8633.874404514685,10373834.0,,1.3282858177770318,84000037.0,USA,98910.6685263009,
North Dakota,US,2021-03-29 04:31:08,47.5289,-99.784,102583,1498,,,38.0,13461.240686453333,1461017.0,,1.4602809432362087,84000038.0,USA,191718.91525886345,
Northern Mariana Islands,US,2021-03-29 04:31:08,15.0979,145.6739,159,2,,,69.0,288.33599303641375,17542.0,,1.2578616352201255,580.0,MNP,31811.25779776585,
Ohio,US,2021-03-29 04:31:08,40.3888,-82.7649,1011622,19063,,,39.0,8654.40453071665,10888166.0,,1.8312175891785667,84000039.0,USA,93148.02679419288,
Oklahoma,US,2021-03-29 04:31:08,35.5653,-96.9289,438319,4850,,,40.0,11043.068043713234,3736115.0,,1.1099134725187714,84000040.0,USA,94418.55904427909,
Oregon,US,2021-03-29 04:31:08,44.572,-122.0709,163952,2375,,,41.0,3887.2030190597466,4132028.0,,1.4485947106470187,84000041.0,USA,97967.8913123317,
Pennsylvania,US,2021-03-29 04:31:08,40.5908,-77.2098,1013731,24971,,,42.0,7918.542970158777,11500247.0,,2.46327674698712,84000042.0,USA,89831.72068027867,
Puerto Rico,US,2021-03-29 04:31:08,18.2208,-66.5901,106488,2112,,,72.0,3334.3206957210054,415664.0,,1.9833220644579668,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-03-29 04:31:08,41.6809,-71.5118,135775,2608,,,44.0,12816.688550928342,3437769.0,,1.9208248941263117,84000044.0,USA,324513.4566970089,
South Carolina,US,2021-03-29 04:31:08,33.8569,-80.945,549199,9122,,,45.0,10666.72182607152,5581281.0,,1.6609644227320153,84000045.0,USA,108401.45714055977,
South Dakota,US,2021-03-29 04:31:08,44.2998,-99.4388,117244,1933,,,46.0,13253.01613390018,730244.0,,1.6486984408583807,84000046.0,USA,82545.25189931941,
Tennessee,US,2021-03-29 04:31:08,35.7478,-86.6923,806792,11816,,,47.0,11813.903116248024,7159980.0,,1.4645658360519191,84000047.0,USA,104844.01188196406,
Texas,US,2021-03-29 04:31:08,31.0545,-97.5635,2782735,48093,,,48.0,9597.001036112679,21114389.0,,1.7282637405286525,84000048.0,USA,72818.58068047665,
Utah,US,2021-03-29 04:31:08,40.15,-111.8624,384562,2114,,,49.0,11995.22888322305,3058720.0,,0.5497163006225264,84000049.0,USA,95407.36341524123,
Vermont,US,2021-03-29 04:31:08,44.0459,-72.7107,18820,225,,,50.0,3016.0788090815704,1301488.0,,1.1955366631243358,84000050.0,USA,208575.47168299442,
Virgin Islands,US,2021-03-29 04:31:08,18.3358,-64.8963,2907,26,,,78.0,2710.0346794943507,70001.0,,0.8943928448572411,850.0,VIR,65258.04526979155,
Virginia,US,2021-03-29 04:31:08,37.7693,-78.17,615366,10198,,,51.0,7209.473729716963,6422732.0,,1.6572251310602146,84000051.0,USA,75247.11736919571,
Washington,US,2021-03-29 04:31:08,47.4009,-121.4905,361115,5218,,,53.0,4742.220278078759,5825989.0,,1.4449690541794165,84000053.0,USA,76507.82486372428,
West Virginia,US,2021-03-29 04:31:08,38.4912,-80.9545,140613,2634,,,54.0,7846.063966850934,2447202.0,,1.873226515329308,84000054.0,USA,136551.4101242811,
Wisconsin,US,2021-03-29 04:31:08,44.2685,-89.6165,634133,7274,,,55.0,10891.201171194041,7539005.0,,1.1470779789097871,84000055.0,USA,129482.01731440835,
Wyoming,US,2021-03-29 04:31:08,42.756,-107.3025,56046,695,,,56.0,9683.82349129776,679984.0,,1.2400528137601257,84000056.0,USA,117490.00879467966,
