Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-12-11 05:30:31,32.3182,-86.9023,284922,4034,174805.0,106083.0,1.0,5810.957571456103,1684362.0,,1.4158260857357452,84000001.0,USA,34352.40563021791,
Alaska,US,2020-12-11 05:30:31,61.3707,-152.4044,39345,155,7165.0,32025.0,2.0,5378.343095776747,1113360.0,,0.3939509467530817,84000002.0,USA,152192.9614719532,
American Samoa,US,2020-12-11 05:30:31,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2020-12-11 05:30:31,33.7298,-111.4312,387529,7154,59155.0,321220.0,4.0,5324.138855790106,2437709.0,,1.846055391983568,84000004.0,USA,56824.23152322037,
Arkansas,US,2020-12-11 05:30:31,34.9697,-92.3731,178854,2820,156286.0,19748.0,5.0,5926.627441676133,1812998.0,,1.5767050219732297,84000005.0,USA,60076.731292025586,
California,US,2020-12-11 05:30:31,36.1162,-119.6816,1487917,20641,,1461948.0,6.0,3752.1325995755797,26324332.0,,1.3896992413751703,84000006.0,USA,66623.26237630313,
Colorado,US,2020-12-11 05:30:31,39.0598,-105.3111,276995,3759,14812.0,258424.0,8.0,4809.996499231776,3642518.0,,1.3570642069351433,84000008.0,USA,63252.040031006814,
Connecticut,US,2020-12-11 05:30:31,41.5978,-72.7554,142979,5327,9800.0,127852.0,9.0,4010.3082865418687,3640545.0,,3.725721959168829,84000009.0,USA,102110.85390881576,
Delaware,US,2020-12-11 05:30:31,39.3185,-75.5071,43036,806,18851.0,23379.0,10.0,4419.551349197547,810338.0,,1.872850636676271,84000010.0,USA,83217.08340008462,
Diamond Princess,US,2020-12-11 05:30:31,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-12-11 05:30:31,38.8974,-77.0268,24098,708,17291.0,6099.0,11.0,3414.5283946558898,757833.0,,2.9380031537886966,84000011.0,USA,107379.96086427328,
Florida,US,2020-12-11 05:30:31,27.7663,-81.6868,1094697,19591,,1075106.0,12.0,5096.891725604052,13490464.0,,1.7896276321210345,84000012.0,USA,62811.384644480924,
Georgia,US,2020-12-11 05:30:31,33.0406,-83.6431,525402,9975,,515427.0,13.0,4948.488912987643,4621841.0,,1.8985462560096842,84000013.0,USA,43530.72303891443,
Grand Princess,US,2020-12-11 05:30:31,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
