Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-06 02:32:35,32.3182,-86.9023,8520,315,,8122.0,1,179.93570769415493,106766,1107,3.733554581012208,84000001,USA,2276.996061120558,13.12077752755719
Alaska,US,2020-05-06 02:32:35,61.3707,-152.4044,371,9,277,85.0,2,62.066184970614756,22692,,2.4258760107816713,84000002,USA,3796.2422354533423,
American Samoa,US,2020-05-06 02:32:35,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-06 02:32:35,33.7298,-111.4312,9305,395,1671,7239.0,4,127.83846383916287,116484,1397,4.245029554003224,84000004,USA,1212.5763372858157,15.013433637829124
Arkansas,US,2020-05-06 02:32:35,34.9697,-92.3731,3525,83,2041,1401.0,5,136.15153492026155,54635,453,2.354609929078014,84000005,USA,2110.25222989177,12.851063829787234
California,US,2020-05-06 02:32:35,36.1162,-119.6816,59039,2381,,56075.0,6,149.08966446664024,779902,,4.073149035171753,84000006,USA,1989.1085174637617,
Colorado,US,2020-05-06 02:32:35,39.0598,-105.3111,17367,903,2743,13721.0,8,306.46855648845303,85004,2838,5.199516324062878,84000008,USA,1500.0318521186423,16.34133701848333
Connecticut,US,2020-05-06 02:32:35,41.5978,-72.7554,30621,2633,4346,23642.0,9,858.864938502847,108643,7758,8.598674112537148,84000009,USA,3047.2441629523796,25.335554031546977
Delaware,US,2020-05-06 02:32:35,39.3185,-75.5071,5371,269,1847,3337.0,10,551.5710172074548,24680,,3.4816607708061813,84000010,USA,2534.4950111115218,
Diamond Princess,US,2020-05-06 02:32:35,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-06 02:32:35,38.8974,-77.0268,5322,264,667,4391.0,11,754.0924606340214,24329,,4.96054114994363,84000011,USA,3447.259578121967,
Florida,US,2020-05-06 02:32:35,27.7663,-81.6868,37439,1471,,35968.0,12,176.32786102657394,465691,6546,3.9290579342396965,84000012,USA,2193.282350739236,17.484441357942252
Georgia,US,2020-05-06 02:32:35,33.0406,-83.6431,29998,1299,,28699.0,13,295.8559748103264,200883,5634,4.330288685912394,84000013,USA,1981.2132738123476,18.781252083472232
Grand Princess,US,2020-05-06 02:32:35,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-06 02:32:35,13.4443,144.7937,145,5,124,16.0,66,88.29134927448867,3490,,3.4482758620689653,316,GUM,2125.0814411583824,
Hawaii,US,2020-05-06 02:32:35,21.0943,-157.4983,625,17,548,60.0,15,44.14508972401196,33999,73,2.72,84000015,USA,2401.422248842692,11.68
Idaho,US,2020-05-06 02:32:35,44.2405,-114.4788,2127,65,1358,704.0,16,132.07103148903724,30308,201,3.05594734367654,84000016,USA,1881.9035366101273,9.449929478138223
Illinois,US,2020-05-06 02:32:35,40.3495,-88.9861,65889,2834,,63055.0,17,561.4429806334595,346286,,4.301173185205421,84000017,USA,2950.717782811063,
