Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-11-07 05:30:37,32.3182,-86.9023,202131,3049,84471.0,113194.0,1.0,4093.5432785016274,1387448.0,,1.5190768954831253,84000001,USA,28296.872339102032,
Alaska,US,2020-11-07 05:30:37,61.3707,-152.4044,18699,84,7122.0,11493.0,2.0,2556.097027523939,781301.0,,0.44922188352318304,84000002,USA,106801.49546507734,
American Samoa,US,2020-11-07 05:30:37,-14.271,-170.132,0,0,,0.0,60.0,0.0,1768.0,,,16,ASM,3177.5129850290255,
Arizona,US,2020-11-07 05:30:37,33.7298,-111.4312,254764,6109,42652.0,206003.0,4.0,3500.122342989843,1842311.0,,2.3979055125527937,84000004,USA,25310.93048403997,
Arkansas,US,2020-11-07 05:30:37,34.9697,-92.3731,119230,2056,105746.0,11428.0,5.0,3950.886141048259,1407002.0,,1.7243982219240124,84000005,USA,46623.372492050505,
California,US,2020-11-07 05:30:37,36.1162,-119.6816,969497,17938,,945280.0,6.0,2437.754514596661,19396349.0,,1.8615858830515848,84000006,USA,49089.49061155076,
Colorado,US,2020-11-07 05:30:37,39.0598,-105.3111,124469,2376,8366.0,113727.0,8.0,2161.3944448920734,2141933.0,,1.9089090456258184,84000008,USA,37194.49893171001,
Connecticut,US,2020-11-07 05:30:37,41.5978,-72.7554,78125,4671,9800.0,63654.0,9.0,2191.268192434438,2434474.0,,5.97888,84000009,USA,68282.69365131055,
Delaware,US,2020-11-07 05:30:37,39.3185,-75.5071,26035,743,13766.0,11553.0,10.0,2673.6457704330824,577122.0,,2.75014403687344,84000010,USA,59267.13248795397,
Diamond Princess,US,2020-11-07 05:30:37,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-11-07 05:30:37,38.8974,-77.0268,17792,652,13738.0,3402.0,11.0,2521.0095940624788,546323.0,,3.6645683453237416,84000011,USA,77410.38244475018,
Florida,US,2020-11-07 05:30:37,27.7663,-81.6868,832625,17014,,815611.0,12.0,3876.688684659841,10405346.0,,2.0434169043687134,84000012,USA,48447.12457369229,
Georgia,US,2020-11-07 05:30:37,33.0406,-83.6431,402427,8608,,361950.0,13.0,3485.836440725777,3691733.0,,2.2036929960605876,84000013,USA,34770.51823215483,
Grand Princess,US,2020-11-07 05:30:37,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-11-07 05:30:37,13.4443,144.7937,5077,88,3403.0,1586.0,66.0,3091.4150363212348,71104.0,,1.7333070711049832,316,GUM,43295.642060780985,
Hawaii,US,2020-11-07 05:30:37,21.0943,-157.4983,15691,219,11958.0,3514.0,15.0,1108.221647154545,551803.0,,1.3957045440061182,84000015,USA,38972.66137051937,
Idaho,US,2020-11-07 05:30:37,44.2405,-114.4788,70909,679,31574.0,38656.0,16.0,3967.902678414048,398721.0,,0.9575653302119618,84000016,USA,22311.49958171639,
Illinois,US,2020-11-07 05:30:37,40.3495,-88.9861,465540,10397,,455143.0,17.0,3673.8208344325567,8215129.0,,2.233320445074537,84000017,USA,64829.90092741999,
Indiana,US,2020-11-07 05:30:37,39.8494,-86.2583,200823,4779,130248.0,66028.0,18.0,2983.013475943073,3117069.0,,2.264182887418274,84000018,USA,46300.766508041415,
Iowa,US,2020-11-07 05:30:37,42.0115,-93.2105,145866,1828,99243.0,44795.0,19.0,4623.225475187555,922017.0,,1.2532049963665282,84000019,USA,29223.345282355065,
Kansas,US,2020-11-07 05:30:37,38.5266,-96.7265,99407,1166,2808.0,89730.0,20.0,3213.900046476281,676320.0,,1.1673484209289655,84000020,USA,23214.799365945448,
Kentucky,US,2020-11-07 05:30:37,37.6681,-84.6701,117505,1544,20926.0,95035.0,21.0,2630.116393925876,2177509.0,,1.3139866388664312,84000021,USA,48739.220618876985,
Louisiana,US,2020-11-07 05:30:37,31.1695,-91.8678,186695,6016,172210.0,8469.0,22.0,4015.9878024278987,2866476.0,,3.222368033423498,84000022,USA,61660.63714589202,
Maine,US,2020-11-07 05:30:37,44.6939,-69.3819,7444,150,5830.0,1464.0,23.0,553.7816951492771,676065.0,,2.015045674368619,84000023,USA,50294.52199504245,
Maryland,US,2020-11-07 05:30:37,39.0639,-76.8021,151505,4194,8262.0,139049.0,24.0,2506.004287358908,3587697.0,,2.7682254711065637,84000024,USA,59343.15081181935,
Massachusetts,US,2020-11-07 05:30:37,42.2302,-71.5301,167274,10106,131646.0,25522.0,25.0,2426.8977467256814,6547668.0,,6.0415844662051486,84000025,USA,94996.95538761462,
Michigan,US,2020-11-07 05:30:37,43.3266,-84.5361,222509,7880,121093.0,93536.0,26.0,2228.018284431228,5207467.0,,3.5414297848626344,84000026,USA,52143.20181013905,
Minnesota,US,2020-11-07 05:30:37,45.6945,-93.9002,170307,2645,139190.0,28472.0,27.0,3019.8246977816993,2990965.0,,1.5530776773708657,84000027,USA,53034.754749955326,
Mississippi,US,2020-11-07 05:30:37,32.7416,-89.6787,124854,3419,105839.0,15596.0,28.0,4195.152863650308,962062.0,,2.7383984493888853,84000028,USA,32325.73369142472,
Missouri,US,2020-11-07 05:30:37,38.4561,-92.2884,205021,3132,,201263.0,29.0,3330.450475345698,2649277.0,,1.5366626876186376,84000029,USA,43165.91575493839,
Montana,US,2020-11-07 05:30:37,46.9219,-110.4544,37947,419,23607.0,13921.0,30.0,3550.5034721897346,523596.0,,1.10417160776873,84000030,USA,48990.15511172573,
Nebraska,US,2020-11-07 05:30:37,41.1254,-98.2681,80693,701,45658.0,34334.0,31.0,4171.4571072907065,1000225.0,,0.8687246725242586,84000031,USA,51707.03388323456,
Nevada,US,2020-11-07 05:30:37,38.3135,-117.0554,106922,1845,2525.0,102552.0,32.0,3471.317686506787,1312492.0,,1.725556948055592,84000032,USA,42611.21839283465,
New Hampshire,US,2020-11-07 05:30:37,43.4525,-71.5639,12012,488,9894.0,1630.0,33.0,883.4230215097177,651044.0,,4.062604062604064,84000033,USA,47881.05707757016,
New Jersey,US,2020-11-07 05:30:37,40.2989,-74.521,265051,16416,37818.0,195146.0,34.0,2807.640908379577,4863436.0,,6.5827251583928135,84000034,USA,54754.91967634109,
New Mexico,US,2020-11-07 05:30:37,34.8405,-106.2485,52394,1088,22459.0,28847.0,35.0,2498.725456391532,1230205.0,,2.076573653471772,84000035,USA,58669.78184677912,
New York,US,2020-11-07 05:30:37,42.1657,-74.9481,526318,33872,80368.0,407989.0,36.0,2683.421302660217,15355881.0,,6.448782711806612,84000036,USA,78936.09298575207,
North Carolina,US,2020-11-07 05:30:37,35.6301,-79.8064,288569,4582,246318.0,37669.0,37.0,2751.39863486982,4277376.0,,1.5878351451472612,84000037,USA,40783.19738857927,
North Dakota,US,2020-11-07 05:30:37,47.5289,-99.784,51602,613,41175.0,9814.0,38.0,6771.365059535839,884732.0,,1.1879384519979843,84000038,USA,116097.11545779741,
Northern Mariana Islands,US,2020-11-07 05:30:37,15.0979,145.6739,98,2,29.0,67.0,69.0,177.7165240098651,16091.0,,2.0408163265306123,580,MNP,29179.965182068765,
Ohio,US,2020-11-07 05:30:37,40.3888,-82.7649,240178,5494,180758.0,53926.0,39.0,2054.7176429323044,4700814.0,,2.2874701263229773,84000039,USA,40215.36303051561,
Oklahoma,US,2020-11-07 05:30:37,35.5653,-96.9289,131751,1429,113227.0,17095.0,40.0,3329.5922562990727,1689601.0,,1.0846217486015286,84000040,USA,42699.35261087332,
Oregon,US,2020-11-07 05:30:37,44.572,-122.0709,48608,716,5870.0,42022.0,41.0,1152.4663581441894,897602.0,,1.4730085582620145,84000041,USA,21281.60195858585,
Pennsylvania,US,2020-11-07 05:30:37,40.5908,-77.2098,229346,8964,165723.0,54659.0,42.0,1791.48724467737,2632316.0,,3.9085050534999515,84000042,USA,20561.773643142482,
Puerto Rico,US,2020-11-07 05:30:37,18.2208,-66.5901,70519,862,31915.0,37742.0,72.0,2403.995625565895,376491.0,,1.2223656035961938,630,PRI,12834.593755795308,
Rhode Island,US,2020-11-07 05:30:37,41.6809,-71.5118,36380,1224,2891.0,32265.0,44.0,3434.1456783853664,1217916.0,,3.364485981308411,84000044,USA,114967.04145234721,
South Carolina,US,2020-11-07 05:30:37,33.8569,-80.945,182872,4005,95045.0,83822.0,45.0,3551.7995367386884,1897097.0,,2.190056432914825,84000045,USA,36846.035728533374,
South Dakota,US,2020-11-07 05:30:37,44.2998,-99.4388,52639,510,37703.0,14426.0,46.0,5950.202281330999,272190.0,,0.9688633902619732,84000046,USA,30767.787362136147,
Tennessee,US,2020-11-07 05:30:37,35.7478,-86.6923,273144,3541,246392.0,23211.0,47.0,3999.6637953579743,3791407.0,,1.2963857891807984,84000047,USA,55517.79761359133,
Texas,US,2020-11-07 05:30:37,31.0545,-97.5635,1023763,19386,807008.0,151168.0,48.0,3370.209720477195,8553766.0,,1.9489941896518908,84000048,USA,29499.934835571992,
Utah,US,2020-11-07 05:30:37,40.15,-111.8624,127279,649,91340.0,35290.0,49.0,3970.076962954599,1463556.0,,0.509903440473291,84000049,USA,45651.12830548622,
Vermont,US,2020-11-07 05:30:37,44.0459,-72.7107,2326,58,1904.0,364.0,50.0,372.76298139871056,428851.0,,2.493551160791057,84000050,USA,68727.33333440173,
Virgin Islands,US,2020-11-07 05:30:37,18.3358,-64.8963,1390,23,1340.0,27.0,78.0,1295.8198157884924,25118.0,,1.6546762589928057,850,VIR,23416.11664242831,
Virginia,US,2020-11-07 05:30:37,37.7693,-78.17,188770,3682,21366.0,163722.0,51.0,2211.581978787699,2743229.0,,1.9505217990146742,84000051,USA,32138.982995644437,
Washington,US,2020-11-07 05:30:37,47.4009,-121.4905,118771,2406,,111802.0,53.0,1500.231191692385,2541074.0,,2.134960303218634,84000053,USA,33369.79258933776,
West Virginia,US,2020-11-07 05:30:37,38.4912,-80.9545,27087,489,20465.0,6133.0,54.0,1511.4273550104983,827059.0,,1.8052940524975079,84000054,USA,46149.06031703873,
Wisconsin,US,2020-11-07 05:30:37,44.2685,-89.6165,269982,2256,198090.0,55719.0,55.0,4397.903007573808,3497021.0,,0.8810263019155292,84000055,USA,60061.1531191251,
Wyoming,US,2020-11-07 05:30:37,42.756,-107.3025,16405,105,10012.0,6288.0,56.0,2834.513156598861,140174.0,,0.6400487656202377,84000056,USA,24219.752954165724,
