Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-06-01 04:31:22,32.3182,-86.9023,543405,11146,,,1.0,11082.694207948509,2611777.0,,2.051140493738556,84000001.0,USA,53266.947912428346,
Alaska,US,2021-06-01 04:31:22,61.3707,-152.4044,70208,369,,,2.0,9597.222317150688,2262583.0,,0.525581130355515,84000002.0,USA,309288.28711835906,
American Samoa,US,2021-06-01 04:31:22,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-06-01 04:31:22,33.7298,-111.4312,881450,17628,,,4.0,12109.963885118765,9720258.0,,1.9998865505700836,84000004.0,USA,133543.56269106214,
Arkansas,US,2021-06-01 04:31:22,34.9697,-92.3731,341381,5833,,,5.0,11312.23233848189,3054069.0,,1.7086481087113812,84000005.0,USA,101201.70163469859,
California,US,2021-06-01 07:31:21,36.1162,-119.6816,3789572,62809,,,6.0,9590.885331863003,65586172.0,,1.6690275313412701,84000006.0,USA,165989.5774530327,
Colorado,US,2021-06-01 04:31:22,39.0598,-105.3111,543174,6580,,,8.0,9432.174004851064,8563855.0,,1.2113981891622203,84000008.0,USA,148710.67192522806,
Connecticut,US,2021-06-01 04:31:22,41.5978,-72.7554,347341,8238,,,9.0,9742.301250923138,8476087.0,,2.3717326776856167,84000009.0,USA,237739.26194441013,
Delaware,US,2021-06-01 04:31:22,39.3185,-75.5071,108866,1661,,,10.0,11179.916283616974,1844658.0,,1.525728877702864,84000010.0,USA,189435.83866316683,
Diamond Princess,US,2021-06-01 04:31:22,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-06-01 04:31:22,38.8974,-77.0268,48898,1132,,,11.0,6928.525580624272,1619223.0,,2.315023109329625,84000011.0,USA,229433.26876835816,
Florida,US,2021-06-01 04:31:22,27.7663,-81.6868,2320818,36774,,,12.0,10805.691493475313,24118315.0,,1.584527524347019,84000012.0,USA,112294.48893987293,
Georgia,US,2021-06-01 04:31:22,33.0406,-83.6431,1123841,20837,,,13.0,10584.875444823101,8774216.0,,1.854087900334656,84000013.0,USA,82639.78933494503,
Grand Princess,US,2021-06-01 04:31:22,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-06-01 04:31:22,13.4443,144.7937,8156,139,,,66.0,4966.236170225721,153157.0,,1.7042667974497303,316.0,GUM,93258.19435057146,
Hawaii,US,2021-06-01 04:31:22,21.0943,-157.4983,36276,500,,,15.0,2562.0960086787504,1601094.0,,1.3783217554305878,84000015.0,USA,113081.83225602315,
Idaho,US,2021-06-01 04:31:22,44.2405,-114.4788,192012,2090,,,16.0,10744.544826293391,773783.0,,1.0884736370643502,84000016.0,USA,43299.09656335948,
Illinois,US,2021-06-01 04:31:22,40.3495,-88.9861,1382186,25223,,,17.0,10906.885442905168,24590395.0,,1.8249751646225565,84000017.0,USA,194055.7320056841,
Indiana,US,2021-06-01 04:31:22,39.8494,-86.2583,743696,13620,,,18.0,11046.818292750131,10439281.0,,1.8313934726017085,84000018.0,USA,155064.4891379796,
Iowa,US,2021-06-01 04:31:22,42.0115,-93.2105,371424,6055,,,19.0,11772.290313685591,1466956.0,,1.6302123718445765,84000019.0,USA,46495.1966200433,
Kansas,US,2021-06-01 04:31:22,38.5266,-96.7265,315331,5077,,,20.0,10823.790363826212,1414194.0,,1.6100541970183713,84000020.0,USA,48542.45028170668,
Kentucky,US,2021-06-01 04:31:22,37.6681,-84.6701,458275,6782,,,21.0,10257.577042903542,5331570.0,,1.4798974414925536,84000021.0,USA,119336.62110006707,
Louisiana,US,2021-06-01 04:31:22,31.1695,-91.8678,470685,10576,,,22.0,10124.884002173469,6825939.0,,2.2469379733792243,84000022.0,USA,146832.46880803927,
Maine,US,2021-06-01 04:31:22,44.6939,-69.3819,67787,825,,,23.0,5042.88014093015,2255129.0,,1.2170475164854615,84000023.0,USA,167765.87324023293,
Maryland,US,2021-06-01 04:31:22,39.0639,-76.8021,459894,9614,,,24.0,7606.985483849625,10403725.0,,2.0904817197006267,84000024.0,USA,172085.2741130857,
Massachusetts,US,2021-06-01 04:31:22,42.2302,-71.5301,706945,17872,,,25.0,10256.723863594982,22935062.0,,2.528060881681036,84000025.0,USA,332753.74707852857,
Michigan,US,2021-06-01 04:31:22,43.3266,-84.5361,991941,20376,,,26.0,9932.464237747672,13726289.0,,2.0541544305558497,84000026.0,USA,137443.53203415248,
Minnesota,US,2021-06-01 04:31:22,45.6945,-93.9002,601384,7519,,,27.0,10663.532656031457,9124673.0,,1.2502826812818433,84000027.0,USA,161795.53914156102,
Mississippi,US,2021-06-01 04:31:22,32.7416,-89.6787,317713,7316,,,28.0,10675.305571058438,1935153.0,,2.3027071602358102,84000028.0,USA,65022.04694724626,
Missouri,US,2021-06-01 04:31:22,38.4561,-92.2884,606489,9498,,,29.0,9881.810426126383,5524794.0,,1.5660630283484118,84000029.0,USA,90018.06619971752,
Montana,US,2021-06-01 04:31:22,46.9219,-110.4544,111829,1613,,,30.0,10463.258038619806,1391410.0,,1.442380777794669,84000030.0,USA,130186.99860962707,
Nebraska,US,2021-06-01 04:31:22,41.1254,-98.2681,223368,2249,,,31.0,11547.09864723471,2972238.0,,1.006858636868307,84000031.0,USA,153651.0394911518,
Nevada,US,2021-06-01 04:31:22,38.3135,-117.0554,323748,5586,,,32.0,10510.766337808864,3372188.0,,1.7254160643463434,84000032.0,USA,109481.07823110258,
New Hampshire,US,2021-06-01 04:31:22,43.4525,-71.5639,98726,1353,,,33.0,7260.807627503197,1995834.0,,1.370459656017665,84000033.0,USA,146783.69153445106,
New Jersey,US,2021-06-01 04:31:22,40.2989,-74.521,1016332,26212,,,34.0,11442.358247234073,14434941.0,,2.579078490099692,84000034.0,USA,162515.56204044275,
