Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-22 04:30:29,32.3182,-86.9023,114212,1996,44684.0,66952.0,1.0,2317.5140240476344,897100.0,13330.0,1.7565474514221346,84000001,USA,18296.27068935804,11.730850464657845
Alaska,US,2020-08-22 04:30:29,61.3707,-152.4044,4634,30,1601.0,2957.0,2.0,627.1657929450682,321535.0,,0.6538796861377506,84000002,USA,43952.866877635686,
American Samoa,US,2020-08-22 04:30:29,-14.271,-170.132,0,0,,0.0,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-22 04:30:29,33.7298,-111.4312,196899,4688,28731.0,163480.0,4.0,2705.133335998639,1628519.0,21210.0,2.3809161041955518,84000004,USA,15497.071805374491,10.772020172778936
Arkansas,US,2020-08-22 04:30:29,34.9697,-92.3731,55652,663,49135.0,5854.0,5.0,1844.1224148420504,658591.0,3856.0,1.1913318479120247,84000005,USA,21823.51802834114,6.928771652411414
California,US,2020-08-22 04:30:29,36.1162,-119.6816,662673,11991,,646954.0,6.0,1667.5852431790536,10329372.0,,1.8130217028380635,84000006,USA,26142.21933298969,
Colorado,US,2020-08-22 04:30:29,39.0598,-105.3111,54230,1910,5759.0,46542.0,8.0,941.3697728112558,906693.0,6797.0,3.5103576764863216,84000008,USA,15744.652993295753,12.538045784065964
Connecticut,US,2020-08-22 04:30:29,41.5978,-72.7554,51519,4460,8893.0,38166.0,9.0,1445.0169088771813,1022370.0,11087.0,8.657000329975347,84000009,USA,28675.671832309712,21.520215842698807
Delaware,US,2020-08-22 04:30:29,39.3185,-75.5071,16770,612,8839.0,7331.0,10.0,1722.1831983930401,218008.0,,3.5778175313059037,84000010,USA,22388.176190534872,
Diamond Princess,US,2020-08-22 04:30:29,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-22 04:30:29,38.8974,-77.0268,13469,602,10772.0,2095.0,11.0,1908.4688749116187,259058.0,,4.4695226074690035,84000011,USA,36706.817863007964,
Florida,US,2020-08-22 04:30:29,27.7663,-81.6868,593286,10168,,583118.0,12.0,2762.330128169462,4367212.0,36425.0,1.7138445876019324,84000012,USA,20333.669231539618,6.1395347269276535
Georgia,US,2020-08-22 04:30:29,33.0406,-83.6431,249630,4998,,244632.0,13.0,2351.135487396518,2120102.0,23125.0,2.0021632015382766,84000013,USA,19968.14104514815,9.26371029123102
Grand Princess,US,2020-08-22 04:30:29,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-22 04:30:29,13.4443,144.7937,767,6,394.0,367.0,66.0,467.03079236919183,31516.0,,0.7822685788787483,316,GUM,19190.276991274382,
Hawaii,US,2020-08-22 04:30:29,21.0943,-157.4983,6072,46,2031.0,3995.0,15.0,428.8523256339556,168672.0,317.0,0.7575757575757576,84000015,USA,11912.941282827825,5.22068511198946
Idaho,US,2020-08-22 04:30:29,44.2405,-114.4788,29364,305,12007.0,17052.0,16.0,1643.1411280507425,233780.0,1226.0,1.03868682740771,84000016,USA,13081.784937872993,4.175180493120828
Illinois,US,2020-08-22 04:30:29,40.3495,-88.9861,217345,8066,,209279.0,17.0,1715.1836346173136,3594336.0,,3.711150475051186,84000017,USA,28364.794610024877,
Indiana,US,2020-08-22 04:30:29,39.8494,-86.2583,84317,3149,64131.0,16978.0,18.0,1252.4399458781718,958432.0,10132.0,3.804689445781989,84000018,USA,14236.494683253766,12.016556566291495
