Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-04-24 04:30:47,32.3182,-86.9023,525477,10840,,,1.0,10717.05432285341,2476807.0,,2.0628876240063794,84000001.0,USA,50514.247371861355,
Alaska,US,2021-04-24 04:30:47,61.3707,-152.4044,67059,334,,,2.0,9166.763493701686,2044849.0,,0.4980688647310577,84000002.0,USA,279524.70456362906,
American Samoa,US,2021-04-24 04:30:47,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-04-24 04:30:47,33.7298,-111.4312,857347,17238,,,4.0,11778.820360786109,9008195.0,,2.0106211370658555,84000004.0,USA,123760.75344047586,
Arkansas,US,2021-04-24 04:30:47,34.9697,-92.3731,334458,5716,,,5.0,11082.827115346125,2944594.0,,1.7090337202279509,84000005.0,USA,97574.06378943099,
California,US,2021-04-24 04:30:47,36.1162,-119.6816,3729116,61401,,,6.0,9437.879513891185,58457133.0,,1.6465296332964705,84000006.0,USA,147946.96061520002,
Colorado,US,2021-04-24 04:30:47,39.0598,-105.3111,498758,6231,,,8.0,8660.893640548898,7593583.0,,1.2493032693209931,84000008.0,USA,131861.9745721978,
Connecticut,US,2021-04-24 04:30:47,41.5978,-72.7554,334766,8047,,,9.0,9389.59472266889,7854075.0,,2.4037686025462563,84000009.0,USA,220292.9245247297,
Delaware,US,2021-04-24 04:30:47,39.3185,-75.5071,102593,1609,,,10.0,10535.71501924491,1680926.0,,1.5683331221428365,84000010.0,USA,172621.49761133088,
Diamond Princess,US,2021-04-24 04:30:47,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-04-24 04:30:47,38.8974,-77.0268,47141,1099,,,11.0,6679.570215473205,1469551.0,,2.3313039604590484,84000011.0,USA,208225.7289772993,
Florida,US,2021-04-24 04:30:47,27.7663,-81.6868,2196502,34759,,,12.0,10226.878185536958,22193309.0,,1.5824706738259289,84000012.0,USA,103331.69178857158,
Georgia,US,2021-04-24 04:30:47,33.0406,-83.6431,1091339,19917,,,13.0,10278.755965548326,8167190.0,,1.8250057956327044,84000013.0,USA,76922.52630417004,
Grand Princess,US,2021-04-24 04:30:47,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-04-24 04:30:47,13.4443,144.7937,7911,136,,,66.0,4817.054235244689,139870.0,,1.7191252686133232,316.0,GUM,85167.66222774299,
Hawaii,US,2021-04-24 04:30:47,21.0943,-157.4983,33178,477,,,15.0,2343.2909189531256,1393533.0,,1.437699680511182,84000015.0,USA,98422.24438367311,
Idaho,US,2021-04-24 04:30:47,44.2405,-114.4788,186183,2031,,,16.0,10418.36754678761,700074.0,,1.0908622162066357,84000016.0,USA,39174.512398821535,
Illinois,US,2021-04-24 04:30:47,40.3495,-88.9861,1315983,24083,,,17.0,10385.11355234579,22008695.0,,1.8300388378877237,84000017.0,USA,173682.18032751567,
Indiana,US,2021-04-24 04:30:47,39.8494,-86.2583,712858,13256,,,18.0,10588.752386100334,9553973.0,,1.859556882296334,84000018.0,USA,141914.17421209856,
Iowa,US,2021-04-24 04:30:47,42.0115,-93.2105,362334,5907,,,19.0,11484.182601336897,1414468.0,,1.6302637897630363,84000019.0,USA,44831.58852260013,
Kansas,US,2021-04-24 04:30:47,38.5266,-96.7265,308883,4924,,,20.0,10602.461663933238,1357761.0,,1.5941311111326943,84000020.0,USA,46605.37793042562,
Kentucky,US,2021-04-24 04:30:47,37.6681,-84.6701,440149,6403,,,21.0,9851.862479639847,4549024.0,,1.4547346466764663,84000021.0,USA,101820.88080304893,
Louisiana,US,2021-04-24 04:30:47,31.1695,-91.8678,455541,10336,,,22.0,9799.122094891707,6371620.0,,2.268950544517398,84000022.0,USA,137059.63310054175,
Maine,US,2021-04-24 04:30:47,44.6939,-69.3819,59239,771,,,23.0,4406.9685436523405,1997875.0,,1.301507452860447,84000023.0,USA,148627.9693976843,
Maryland,US,2021-04-24 04:30:47,39.0639,-76.8021,441155,8633,,,24.0,7297.028622090484,9432069.0,,1.9569085695503847,84000024.0,USA,156013.36822326024,
Massachusetts,US,2021-04-24 04:30:47,42.2302,-71.5301,680007,17528,,,25.0,9865.893420721037,20701850.0,,2.5776205244946007,84000025.0,USA,300353.151823075,
Michigan,US,2021-04-24 04:30:47,43.3266,-84.5361,906596,18283,,,26.0,9077.89107223624,12520224.0,,2.0166645341475142,84000026.0,USA,125367.00986106039,
Minnesota,US,2021-04-24 04:30:47,45.6945,-93.9002,564584,7142,,,27.0,10011.007810438696,8301598.0,,1.2650021963073697,84000027.0,USA,147201.05850878212,
Mississippi,US,2021-04-24 04:30:47,32.7416,-89.6787,310349,7175,,,28.0,10427.87172282033,1873168.0,,2.311913362053688,84000028.0,USA,62939.321922390314,
Missouri,US,2021-04-24 04:30:47,38.4561,-92.2884,587348,9065,,,29.0,9569.937113722555,5205192.0,,1.5433780314225978,84000029.0,USA,84810.64054845124,
Montana,US,2021-04-24 04:30:47,46.9219,-110.4544,107873,1559,,,30.0,10093.115689132823,1282536.0,,1.4452179878190097,84000030.0,USA,120000.22455552038,
Nebraska,US,2021-04-24 04:30:47,41.1254,-98.2681,218197,2241,,,31.0,11279.781721332829,2783558.0,,1.0270535341915792,84000031.0,USA,143897.15096298195,
Nevada,US,2021-04-24 04:30:47,38.3135,-117.0554,312840,5422,,,32.0,10156.628430508064,3129851.0,,1.7331543280910369,84000032.0,USA,101613.39230870124,
New Hampshire,US,2021-04-24 04:30:47,43.4525,-71.5639,93231,1281,,,33.0,6856.677632232144,1806376.0,,1.374006499983911,84000033.0,USA,132849.99532988993,
New Jersey,US,2021-04-24 04:30:47,40.2989,-74.521,993414,25328,,,34.0,11184.336295440651,13218191.0,,2.5495916103457366,84000034.0,USA,148816.80081151158,
New Mexico,US,2021-04-24 04:30:47,34.8405,-106.2485,196221,4024,,,35.0,9357.987704290621,3195857.0,,2.050748900474465,84000035.0,USA,152413.811522065,
New York,US,2021-04-24 04:30:47,42.1657,-74.9481,2022891,51892,,,36.0,10398.564046962918,49669127.0,,2.5652395507222088,84000036.0,USA,255321.51671357238,
North Carolina,US,2021-04-24 04:30:47,35.6301,-79.8064,956932,12523,,,37.0,9123.992523324565,11122460.0,,1.3086614304882689,84000037.0,USA,106048.54041977543,
North Dakota,US,2021-04-24 04:30:47,47.5289,-99.784,106537,1517,,,38.0,13980.096107665779,1506951.0,,1.4239184508668348,84000038.0,USA,197746.50881424343,
Northern Mariana Islands,US,2021-04-24 04:30:47,15.0979,145.6739,162,2,,,69.0,293.7762947918178,17542.0,,1.2345679012345678,580.0,MNP,31811.25779776585,
Ohio,US,2021-04-24 04:30:47,40.3888,-82.7649,1061907,19188,,,39.0,9084.591628097969,12129308.0,,1.8007226621540304,84000039.0,USA,103765.97000624512,
Oklahoma,US,2021-04-24 04:30:47,35.5653,-96.9289,446550,6716,,,40.0,11285.147149170414,3958553.0,,1.5039749188220803,84000040.0,USA,100039.98007566901,
Oregon,US,2021-04-24 04:30:47,44.572,-122.0709,179120,2477,,,41.0,4246.827149250889,4560294.0,,1.3828718177757928,84000041.0,USA,108121.81982897464,
Pennsylvania,US,2021-04-24 04:30:47,40.5908,-77.2098,1128688,25927,,,42.0,8816.50499777808,12674665.0,,2.2970918446904727,84000042.0,USA,99005.43579595326,
Puerto Rico,US,2021-04-24 04:30:47,18.2208,-66.5901,127450,2263,,,72.0,3990.676627128335,415664.0,,1.7755982738328755,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-04-24 04:30:47,41.6809,-71.5118,146324,2660,,,44.0,13812.477521826835,3895275.0,,1.8178836007763592,84000044.0,USA,367700.4345072171,
South Carolina,US,2021-04-24 04:30:47,33.8569,-80.945,573225,9404,,,45.0,11133.362622200415,5998270.0,,1.6405425443761177,84000045.0,USA,116500.35329210364,
South Dakota,US,2021-04-24 04:30:47,44.2998,-99.4388,121850,1957,,,46.0,13773.66872433333,768574.0,,1.6060730406237176,84000046.0,USA,86877.99479799559,
Tennessee,US,2021-04-24 04:30:47,35.7478,-86.6923,841049,12142,,,47.0,12315.530399430445,7543460.0,,1.4436733174880416,84000047.0,USA,110459.33227063774,
Texas,US,2021-04-24 04:30:47,31.0545,-97.5635,2870407,49877,,,48.0,9899.361223064752,22537948.0,,1.7376281482033733,84000048.0,USA,77728.10213974875,
Utah,US,2021-04-24 04:30:47,40.15,-111.8624,394678,2179,,,49.0,12310.766391824222,3238640.0,,0.5520956323889348,84000049.0,USA,101019.4144776694,
Vermont,US,2021-04-24 04:30:47,44.0459,-72.7107,22416,243,,,50.0,3592.371019360918,1510500.0,,1.0840471092077089,84000050.0,USA,242071.57497968714,
Virgin Islands,US,2021-04-24 04:30:47,18.3358,-64.8963,3068,27,,,78.0,2860.126039452586,96430.0,,0.8800521512385919,850.0,VIR,89896.33441473694,
Virginia,US,2021-04-24 04:30:47,37.7693,-78.17,652321,10666,,,51.0,7642.429241853952,6892898.0,,1.6350845672605971,84000051.0,USA,80755.46431330069,
Washington,US,2021-04-24 04:30:47,47.4009,-121.4905,393594,5434,,,53.0,5168.739731470948,6369809.0,,1.3806104767857237,84000053.0,USA,83649.35659634351,
West Virginia,US,2021-04-24 04:30:47,38.4912,-80.9545,150693,2813,,,54.0,8408.517828057631,2675680.0,,1.86670913711984,84000054.0,USA,149300.25271364462,
Wisconsin,US,2021-04-24 04:30:47,44.2685,-89.6165,655410,7452,,,55.0,11256.632535465411,8105008.0,,1.1369982148578752,84000055.0,USA,139203.0892922101,
Wyoming,US,2021-04-24 04:30:47,42.756,-107.3025,57696,705,,,56.0,9968.916250114471,715514.0,,1.2219217970049916,84000056.0,USA,123629.00620119946,
