Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-26 04:30:22,32.3182,-86.9023,118190,2037,44684.0,70521.0,1.0,2391.139636787109,927277.0,13793.0,1.7374319783012913,84000001,USA,18911.72778510295,11.76455536411866
Alaska,US,2020-08-26 04:30:22,61.3707,-152.4044,4843,36,1967.0,2840.0,2.0,662.0235255520851,333831.0,,0.7433409043981003,84000002,USA,45633.69307424697,
American Samoa,US,2020-08-26 04:30:22,-14.271,-170.132,0,0,,0.0,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-26 04:30:22,33.7298,-111.4312,199273,4792,29526.0,164955.0,4.0,2737.748974166739,1162204.0,21365.0,2.404741234386997,84000004,USA,15967.154651018855,10.721472552729171
Arkansas,US,2020-08-26 04:30:22,34.9697,-92.3731,57374,711,51351.0,5312.0,5.0,1901.1837746917959,674184.0,4013.0,1.2392372851814408,84000005,USA,22340.218251417256,6.994457419737163
California,US,2020-08-26 04:30:22,36.1162,-119.6816,683935,12382,,668650.0,6.0,1723.5982900784907,10762506.0,,1.8181230837904827,84000006,USA,27238.42189289122,
Colorado,US,2020-08-26 04:30:22,39.0598,-105.3111,55800,1926,5841.0,48013.0,8.0,968.6153350318542,947645.0,6845.0,3.4528504840444603,84000008,USA,16455.78126866729,12.271423449264967
Connecticut,US,2020-08-26 04:30:22,41.5978,-72.7554,52040,4463,8893.0,38684.0,9.0,1459.6300381988885,1082706.0,11087.0,8.576095311299001,84000009,USA,30367.990010341382,21.30476556495004
Delaware,US,2020-08-26 04:30:22,39.3185,-75.5071,16962,614,9010.0,7349.0,10.0,1741.9005015588996,225328.0,,3.5550053059780686,84000010,USA,23139.898373733267,
Diamond Princess,US,2020-08-26 04:30:22,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-26 04:30:22,38.8974,-77.0268,13684,604,10885.0,2195.0,11.0,1938.932963419006,271622.0,,4.413914060216312,84000011,USA,38487.05417931871,
Florida,US,2020-08-26 04:30:22,27.7663,-81.6868,605502,10580,,594922.0,12.0,2819.207628811173,4466524.0,37477.0,1.747310496084241,84000012,USA,20796.064315341973,6.189409778993298
Georgia,US,2020-08-26 04:30:22,33.0406,-83.6431,258354,5262,,253092.0,13.0,2433.302318274406,2230850.0,23717.0,2.036740286583525,84000013,USA,21011.2190123724,9.180039790365155
Grand Princess,US,2020-08-26 04:30:22,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-26 04:30:22,13.4443,144.7937,984,7,429.0,548.0,66.0,599.1633633523921,34402.0,,0.7113821138211383,316,GUM,20947.57929476524,
Hawaii,US,2020-08-26 04:30:22,21.0943,-157.4983,6984,49,2236.0,4699.0,15.0,493.2649279030873,180850.0,419.0,0.7016036655211912,84000015,USA,12773.047281110155,5.99942726231386
Idaho,US,2020-08-26 04:30:22,44.2405,-114.4788,30465,326,13081.0,17058.0,16.0,1704.7505267016031,240095.0,1269.0,1.0700804201542753,84000016,USA,13435.157646755992,4.165435745937962
Illinois,US,2020-08-26 04:30:22,40.3495,-88.9861,224887,8126,,216761.0,17.0,1774.7015207995755,3782467.0,,3.6133702704024686,84000017,USA,29849.435215349084,
Indiana,US,2020-08-26 04:30:22,39.8494,-86.2583,88421,3201,66703.0,18477.0,18.0,1313.4005296024984,1010981.0,10417.0,3.6654188484636,84000018,USA,15017.054555117713,11.781137964963074
Iowa,US,2020-08-26 04:30:22,42.0115,-93.2105,57606,1059,44396.0,12151.0,19.0,1825.8231988513726,587743.0,,1.8383501718570985,84000019,USA,18628.52488217377,
Kansas,US,2020-08-26 04:30:22,38.5266,-96.7265,38836,430,1535.0,36896.0,20.0,1333.9104538680006,386957.0,2183.0,1.1065078098865186,84000020,USA,13282.365031713025,5.617457090656441
Kentucky,US,2020-08-26 04:30:22,37.6681,-84.6701,44568,895,9594.0,34079.0,21.0,997.5662945788556,775468.0,4446.0,2.008167294920122,84000021,USA,17357.313303816103,9.975767366720515
Louisiana,US,2020-08-26 04:30:22,31.1695,-91.8678,144116,4797,118120.0,21199.0,22.0,3100.072836094694,1794062.0,,3.328568653029504,84000022,USA,38591.987513320666,
Maine,US,2020-08-26 04:30:22,44.6939,-69.3819,4369,131,3784.0,454.0,23.0,325.0231362314873,237374.0,410.0,2.998397802700847,84000023,USA,17658.970460016724,9.384298466468302
Maryland,US,2020-08-26 04:30:22,39.0639,-76.8021,105046,3707,6056.0,95283.0,24.0,1737.5382091013748,1255565.0,14051.0,3.528930182967462,84000024,USA,20767.969856161755,13.376044780381928
Massachusetts,US,2020-08-26 04:30:22,42.2302,-71.5301,126420,8961,102205.0,15254.0,25.0,1834.1667751178345,1614402.0,12279.0,7.08827717133365,84000025,USA,23422.579576679178,9.712861888941623
Michigan,US,2020-08-26 04:30:22,43.3266,-84.5361,108637,6684,72580.0,29373.0,26.0,1087.7996951393216,2579175.0,,6.1525999429292035,84000026,USA,25825.69270792603,
Minnesota,US,2020-08-26 04:30:22,45.6945,-93.9002,70707,1825,63725.0,5157.0,27.0,1253.7520178621585,1072526.0,6238.0,2.5810740096454383,84000027,USA,19017.659308266924,8.822323108037393
Mississippi,US,2020-08-26 04:30:22,32.7416,-89.6787,79206,2315,62707.0,14184.0,28.0,2661.358688694685,547261.0,5208.0,2.92275837689064,84000028,USA,18388.22585831556,6.575259450041664
Missouri,US,2020-08-26 04:30:22,38.4561,-92.2884,77640,1470,,75920.0,29.0,1260.9516559705467,924078.0,,1.8994702157901535,84000029,USA,15056.437321953103,
Montana,US,2020-08-26 04:30:22,46.9219,-110.4544,6624,97,4891.0,1636.0,30.0,619.7732363502993,236507.0,394.0,1.4643719806763285,84000030,USA,22128.730194670923,5.9480676328502415
Nebraska,US,2020-08-26 04:30:22,41.1254,-98.2681,32348,383,24326.0,7639.0,31.0,1672.2428774074551,340481.0,1930.0,1.1839990107580067,84000031,USA,17601.302310577707,5.966365772227031
Nevada,US,2020-08-26 04:30:22,38.3135,-117.0554,66413,1230,1672.0,63511.0,32.0,2156.1570258129777,579282.0,,1.852047038983332,84000032,USA,18806.904585352167,
New Hampshire,US,2020-08-26 04:30:22,43.4525,-71.5639,7156,429,6484.0,243.0,33.0,526.2883068534417,199871.0,713.0,5.994969256567915,84000033,USA,14699.520706973759,9.963666852990498
New Jersey,US,2020-08-26 04:30:22,40.2989,-74.521,193315,15953,33646.0,140422.0,34.0,2139.3485165257666,2697895.0,22468.0,8.395387878181886,84000034,USA,30374.209513644717,11.823956299566891
New Mexico,US,2020-08-26 04:30:22,34.8405,-106.2485,24606,752,11668.0,12186.0,35.0,1173.4862499517128,723801.0,3041.0,3.056165162968381,84000035,USA,34518.837730687614,12.358774282695274
New York,US,2020-08-26 04:30:22,42.1657,-74.9481,430774,32918,74731.0,323125.0,36.0,2214.3709318823426,7750445.0,89995.0,7.641593968066782,84000036,USA,39840.752035064426,20.89146513020749
North Carolina,US,2020-08-26 04:30:22,35.6301,-79.8064,157741,2570,136630.0,18541.0,37.0,1504.0020655822361,2102359.0,,1.6292530160199314,84000037,USA,20045.215122228234,
North Dakota,US,2020-08-26 04:30:22,47.5289,-99.784,10229,138,8410.0,1681.0,38.0,1342.2792371224389,193599.0,519.0,1.349105484407078,84000038,USA,25404.62587033601,5.0738097565744456
Northern Mariana Islands,US,2020-08-26 04:30:22,15.0979,145.6739,54,2,29.0,23.0,69.0,97.92543159727259,12921.0,4.0,3.703703703703704,580,MNP,23431.37966052517,7.407407407407407
Ohio,US,2020-08-26 04:30:22,40.3888,-82.7649,116495,3734,96728.0,15771.0,39.0,996.6122284863676,2027874.0,12956.0,3.4301901369157477,84000039,USA,17348.418612211375,11.121507360830936
Oklahoma,US,2020-08-26 04:30:22,35.5653,-96.9289,54172,744,45516.0,7912.0,40.0,1369.0269653227178,830831.0,4527.0,1.3734032341430995,84000040,USA,20996.64111766298,8.356715646459426
Oregon,US,2020-08-26 04:30:22,44.572,-122.0709,25391,428,4747.0,20216.0,41.0,602.0052933599227,528009.0,2038.0,1.6856366429049665,84000041,USA,12518.774878566397,8.026466070654957
Pennsylvania,US,2020-08-26 04:30:22,40.5908,-77.2098,134760,7582,105328.0,21850.0,42.0,1052.6489282251375,2139490.0,,5.626298604927279,84000042,USA,12304.377077655668,
Puerto Rico,US,2020-08-26 04:30:22,18.2208,-66.5901,30720,395,,30325.0,72.0,1047.246070100034,336692.0,,1.2858072916666667,630,PRI,11477.844200329446,
Rhode Island,US,2020-08-26 04:30:22,41.6809,-71.5118,21372,1068,2059.0,18274.0,44.0,2017.4425903917552,479383.0,2474.0,4.861501029384241,84000044,USA,45252.09064709763,11.575893692682016
South Carolina,US,2020-08-26 04:30:22,33.8569,-80.945,113488,2529,51431.0,59528.0,45.0,2204.2008936600478,906107.0,7598.0,2.2284294374735656,84000045,USA,17598.705230082698,6.6949809671507134
South Dakota,US,2020-08-26 04:30:22,44.2998,-99.4388,11505,161,9814.0,1530.0,46.0,1300.501097032868,137679.0,974.0,1.3993915688830942,84000046,USA,15562.945722589155,8.465884398087788
Tennessee,US,2020-08-26 04:30:22,35.7478,-86.6923,145417,1628,108035.0,35754.0,47.0,2129.34975737915,2074612.0,6515.0,1.1195389809994705,84000047,USA,30378.6665854465,4.4802189565181525
Texas,US,2020-08-26 04:30:22,31.0545,-97.5635,609534,12277,466550.0,125843.0,48.0,2084.1856814076455,4724559.0,,1.974920903880012,84000048,USA,16293.897053860857,
Utah,US,2020-08-26 04:30:22,40.15,-111.8624,49767,397,41529.0,7841.0,49.0,1552.3285083585001,630599.0,2969.0,0.7977173629111659,84000049,USA,19669.596420165206,5.9658006309401825
Vermont,US,2020-08-26 04:30:22,44.0459,-72.7107,1572,58,1386.0,128.0,50.0,251.92751795304085,122078.0,,3.689567430025445,84000050,USA,19564.12693172476,
Virgin Islands,US,2020-08-26 04:30:22,18.3358,-64.8963,998,12,754.0,232.0,78.0,930.3799828467019,14611.0,,1.2024048096192386,850,VIR,13621.023977327815,
Virginia,US,2020-08-26 04:30:22,37.7693,-78.17,114626,2494,14581.0,97551.0,51.0,1342.9294691980651,1499970.0,15755.0,2.1757716399420723,84000051,USA,17573.272345829235,13.744700155287633
Washington,US,2020-08-26 04:30:22,47.4009,-121.4905,72634,1862,,69829.0,53.0,941.6415962771899,1021478.0,6542.0,2.6162750156892827,84000053,USA,13414.213436748225,9.123492085628618
West Virginia,US,2020-08-26 04:30:22,38.4912,-80.9545,9399,187,7486.0,1726.0,54.0,524.4547461787454,403570.0,,1.9895733588679647,84000054,USA,22518.800076109823,
Wisconsin,US,2020-08-26 04:30:22,44.2685,-89.6165,71492,1094,62995.0,7403.0,55.0,1227.8713678849776,1205277.0,5610.0,1.530241145862474,84000055,USA,20700.56955561884,7.847031835729872
Wyoming,US,2020-08-26 04:30:22,42.756,-107.3025,3632,37,2965.0,630.0,56.0,627.5496363771449,70528.0,213.0,1.0187224669603523,84000056,USA,12186.07399625751,5.86453744493392
