Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-02 02:32:31,32.3182,-86.9023,7440,289,0,7005.0,1,155.5589726112559,91933,1008,3.962160680010968,84000001,USA,1960.6530064533301,13.81957773512476
Alaska,US,2020-05-02 02:32:31,61.3707,-152.4044,364,9,254,101.0,2,60.89512487682957,20325,,2.4725274725274726,84000002,USA,3400.2566294548383,
American Samoa,US,2020-05-02 02:32:31,-14.270999999999999,-170.132,0,0,0,0.0,60,0.0,57,,,16,ASM,102.44244352186337,
Arizona,US,2020-05-02 02:32:31,33.7298,-111.4312,7969,330,1528,6111.0,4,109.48358069148725,74879,1203,4.141046555402183,84000004,USA,1028.7389934242533,15.095996988329778
Arkansas,US,2020-05-02 02:32:31,34.9697,-92.3731,3337,64,1973,1300.0,5,128.89011972451428,49676,414,1.917890320647288,84000005,USA,1918.7130918294788,12.406353011687145
California,US,2020-05-02 02:32:31,36.1162,-119.6816,52536,2126,0,49900.0,6,132.6902094488406,654985,,4.08641832929689,84000006,USA,1670.5127596941693,
Colorado,US,2020-05-02 02:32:31,39.0598,-105.3111,15793,821,2486,12486.0,8,278.69280316820056,72390,2697,5.198505667067688,84000008,USA,1277.4376002878514,17.077186095105425
Connecticut,US,2020-05-02 02:32:31,41.5978,-72.7554,28764,2339,4346,22079.0,9,806.7793700759574,100257,7758,8.131692393269365,84000009,USA,2812.031682161913,26.971214017521902
Delaware,US,2020-05-02 02:32:31,39.3185,-75.5071,4918,224,1403,3356.0,10,505.050505050505,22585,,3.2330215534770232,84000010,USA,2319.3504791715445,
Diamond Princess,US,2020-05-02 02:32:31,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-02 02:32:31,38.8974,-77.0268,4658,231,666,3761.0,11,660.0080198484163,21135,,4.959209961356805,84000011,USA,2994.6907469936195,
Florida,US,2020-05-02 02:32:31,27.7663,-81.6868,34728,1314,0,33414.0,12,163.55976275356872,402699,5795,3.783690393918452,84000012,USA,1896.6065682187104,16.686823312600783
Georgia,US,2020-05-02 02:32:31,33.0406,-83.6431,27489,1169,0,26320.0,13,271.110903778954,168367,5269,4.252610134963076,84000013,USA,1660.5234652606916,19.16766706682673
Grand Princess,US,2020-05-02 02:32:31,,,103,3,0,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-02 02:32:31,13.4443,144.7937,145,5,131,9.0,66,88.29134927448867,3005,,3.4482758620689653,316,GUM,1829.7621004816444,
Hawaii,US,2020-05-02 02:32:31,21.0943,-157.4983,619,16,526,77.0,15,43.72129686266145,31094,70,2.5848142164781907,84000015,USA,2196.2358718054847,11.308562197092083
Idaho,US,2020-05-02 02:32:31,44.2405,-114.4788,2015,63,1175,777.0,16,125.11665653521864,29225,178,3.1265508684863526,84000016,USA,1814.657214512042,8.833746898263028
Illinois,US,2020-05-02 02:32:31,40.3495,-88.9861,56055,2457,0,53598.0,17,477.64704699431724,284688,,4.383195076264383,84000017,USA,2425.8385962843313,
Indiana,US,2020-05-02 02:32:31,39.8494,-86.2583,18630,1198,0,17455.0,18,284.688525081166,99639,,6.3070316693505095,84000018,USA,1522.6022517746808,
Iowa,US,2020-05-02 02:32:31,42.0115,-93.2105,7884,170,2899,4815.0,19,300.8341623062121,45592,,2.156265854895992,84000019,USA,1739.67923996256,
Kansas,US,2020-05-02 02:32:31,38.5266,-96.7265,4634,140,280,4214.0,20,190.03579267152432,33034,534,3.0211480362537766,84000020,USA,1354.6919238478927,11.523521795425118
Kentucky,US,2020-05-02 02:32:31,37.6681,-84.6701,4882,246,1675,2961.0,21,142.61080599643094,56612,1375,5.038918476034413,84000021,USA,1653.7244877242827,28.164686603850882
Louisiana,US,2020-05-02 02:32:31,31.1695,-91.8678,28711,1970,17303,9438.0,22,624.5233580132192,168251,,6.8614816620807355,84000022,USA,3659.8056323040696,
