Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-03 04:30:41,32.3182,-86.9023,528597,10913,,,1.0,10780.68643137063,2506693.0,,2.0645217434075485,84000001.0,USA,51123.769549792625,
Alaska,US,2021-05-03 04:30:41,61.3707,-152.4044,68148,347,,,2.0,9315.626516482242,2100065.0,,0.5091858895345425,84000002.0,USA,287072.56559746835,
American Samoa,US,2021-05-03 04:30:41,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-03 04:30:41,33.7298,-111.4312,863927,17344,,,4.0,11869.220908025412,9190525.0,,2.007577029077688,84000004.0,USA,126265.72787484387,
Arkansas,US,2021-05-03 04:30:41,34.9697,-92.3731,336105,5743,,,5.0,11137.403224331336,2975065.0,,1.7086922241561415,84000005.0,USA,98583.77151067463,
California,US,2021-05-03 07:30:56,36.1162,-119.6816,3744937,61692,,,6.0,9477.920288109328,60265800.0,,1.6539397057947838,84000006.0,USA,152524.44794108396,
Colorado,US,2021-05-03 04:30:41,39.0598,-105.3111,513765,6304,,,8.0,8921.489021201874,7842609.0,,1.227020135665139,84000008.0,USA,136186.29157509565,
Connecticut,US,2021-05-03 04:30:41,41.5978,-72.7554,339233,8097,,,9.0,9514.88617886863,8056813.0,,2.3868550524270935,84000009.0,USA,225979.3671589412,
Delaware,US,2021-05-03 04:30:41,39.3185,-75.5071,104909,1626,,,10.0,10773.55498868309,1727204.0,,1.5499146879676673,84000010.0,USA,177373.98384002695,
Diamond Princess,US,2021-05-03 04:30:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-03 04:30:41,38.8974,-77.0268,47800,1106,,,11.0,6772.946189084221,1524716.0,,2.3138075313807533,84000011.0,USA,216042.2473145552,
Florida,US,2021-05-03 04:30:41,27.7663,-81.6868,2242778,35268,,,12.0,10442.338501491102,22750514.0,,1.5725140874397734,84000012.0,USA,105926.02935774844,
Georgia,US,2021-05-03 04:30:41,33.0406,-83.6431,1102789,20212,,,13.0,10386.597576455228,8357971.0,,1.832807545233041,84000013.0,USA,78719.39358543027,
Grand Princess,US,2021-05-03 04:30:41,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-05-03 04:30:41,13.4443,144.7937,7981,136,,,66.0,4859.67764523927,143409.0,,1.7040471118907403,316.0,GUM,87322.58005589756,
Hawaii,US,2021-05-03 04:30:41,21.0943,-157.4983,34082,483,,,15.0,2407.1384983953353,1446009.0,,1.4171703538524734,84000015.0,USA,102128.51161686932,
Idaho,US,2021-05-03 04:30:41,44.2405,-114.4788,187656,2046,,,16.0,10500.7932000235,708069.0,,1.090292876326896,84000016.0,USA,39621.89399937887,
Illinois,US,2021-05-03 04:30:41,40.3495,-88.9861,1339728,24358,,,17.0,10571.653434814145,22749403.0,,1.818275467464305,84000017.0,USA,179527.49648215517,
Indiana,US,2021-05-03 04:30:41,39.8494,-86.2583,722646,13349,,,18.0,10734.142784125115,9819124.0,,1.8472391738140117,84000018.0,USA,145852.71215924495,
Iowa,US,2021-05-03 04:30:41,42.0115,-93.2105,365524,5959,,,19.0,11585.289708310753,1429681.0,,1.6302623083573171,84000019.0,USA,45313.764829306485,
Kansas,US,2021-05-03 04:30:41,38.5266,-96.7265,310600,4983,,,20.0,10661.39798181727,1374998.0,,1.5920798454603993,84000020.0,USA,47197.04089569473,
Kentucky,US,2021-05-03 04:30:41,37.6681,-84.6701,445139,6517,,,21.0,9963.553733677465,4639522.0,,1.4640370760593882,84000021.0,USA,103846.49906114435,
Louisiana,US,2021-05-03 04:30:41,31.1695,-91.8678,458581,10382,,,22.0,9864.515399047581,6491232.0,,2.2639402853585295,84000022.0,USA,139632.60148761162,
Maine,US,2021-05-03 04:30:41,44.6939,-69.3819,61847,789,,,23.0,4600.985558825542,2079893.0,,1.2757288146555208,84000023.0,USA,154729.53670998325,
Maryland,US,2021-05-03 04:30:41,39.0639,-76.8021,448989,8776,,,24.0,7426.608752034511,9728971.0,,1.9546135874152821,84000024.0,USA,160924.34597927774,
Massachusetts,US,2021-05-03 04:30:41,42.2302,-71.5301,691172,17621,,,25.0,10027.881017969814,21448496.0,,2.5494377665761925,84000025.0,USA,311185.8783376663,
Michigan,US,2021-05-03 04:30:41,43.3266,-84.5361,940175,18893,,,26.0,9414.122981835026,12914990.0,,2.009519504347595,84000026.0,USA,129319.8650986992,
Minnesota,US,2021-05-03 04:30:41,45.6945,-93.9002,579235,7253,,,27.0,10270.794264590313,8566864.0,,1.2521688088599618,84000027.0,USA,151904.66328299436,
Mississippi,US,2021-05-03 04:30:41,32.7416,-89.6787,311900,7199,,,28.0,10479.986049085579,1887703.0,,2.3081115742225067,84000028.0,USA,63427.704728493096,
Missouri,US,2021-05-03 04:30:41,38.4561,-92.2884,593474,9148,,,29.0,9669.750911945524,5289735.0,,1.5414323121147684,84000029.0,USA,86188.1393965029,
Montana,US,2021-05-03 04:30:41,46.9219,-110.4544,109030,1574,,,30.0,10201.370162933745,1312278.0,,1.4436393653122994,84000030.0,USA,122783.02884228529,
Nebraska,US,2021-05-03 04:30:41,41.1254,-98.2681,220127,2245,,,31.0,11379.553847998975,2851498.0,,1.0198658047399909,84000031.0,USA,147409.33660323985,
Nevada,US,2021-05-03 04:30:41,38.3135,-117.0554,315438,5464,,,32.0,10240.974807769477,3183335.0,,1.7321945992556382,84000032.0,USA,103349.79786738074,
New Hampshire,US,2021-05-03 04:30:41,43.4525,-71.5639,95377,1305,,,33.0,7014.5052882561085,1868098.0,,1.3682544009562054,84000033.0,USA,137389.342294061,
New Jersey,US,2021-05-03 04:30:41,40.2989,-74.521,1000010,25600,,,34.0,11258.597260360339,13658423.0,,2.5599744002559977,84000034.0,USA,153773.14603718228,
