Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-25 06:32:46,32.3182,-86.9023,6092,209,,5817.0,1,128.51636536268552,52889,769,3.4683040159309657,84000001,USA,1127.9625037615456,12.761367407899105
Alaska,US,2020-04-25 06:32:46,61.3707,-152.4044,339,9,208,330.0,2,56.712767399025346,12281,36,2.6548672566371683,84000002,USA,2054.5412873965493,10.619469026548673
American Samoa,US,2020-04-25 06:32:46,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-25 06:32:46,33.7298,-111.4312,6045,266,1313,5779.0,4,83.05035076923585,60714,984,4.400330851943755,84000004,USA,834.130520529923,16.277915632754343
Arkansas,US,2020-04-25 06:32:46,34.9697,-92.3731,2810,47,929,2763.0,5,108.53498244707374,35578,291,1.6725978647686832,84000005,USA,1374.1842012462596,10.355871886120996
California,US,2020-04-25 06:32:46,36.1162,-119.6816,41803,1621,,39734.0,6,105.47425540608162,494173,4880,3.9197195018740176,84000006,USA,1260.3682557560046,11.800265989602226
Colorado,US,2020-04-25 06:32:46,39.0598,-105.3111,12256,674,,11582.0,8,216.2767679116992,56789,2366,5.499347258485639,84000008,USA,1002.1329449198341,19.304830287206265
Connecticut,US,2020-04-25 06:32:46,41.5978,-72.7554,23936,1767,,22169.0,9,671.3625018126171,74038,1877,7.382185828877005,84000009,USA,2076.6350647226996,7.841744652406417
Delaware,US,2020-04-25 06:32:46,39.3185,-75.5071,3442,100,703,3342.0,10,353.47373696296023,17379,277,2.905287623474724,84000010,USA,1784.7240193722503,8.047646717024985
Diamond Princess,US,2020-04-25 06:32:46,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
