Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-21 04:33:37,32.3182,-86.9023,29683,838,15974,12737.0,1,602.6490944151608,339523,2443,2.8359673762225457,84000001,USA,6924.539865414012,8.267623269823005
Alaska,US,2020-06-21 04:33:37,61.3707,-152.4044,755,12,464,265.0,2,101.29247004627193,86918,,1.6194331983805668,84000002,USA,11881.429030339898,
American Samoa,US,2020-06-21 04:33:37,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,174,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-21 04:33:37,33.7298,-111.4312,50127,1346,7196,41585.0,4,688.6790625325865,572516,4140,2.6851796437049895,84000004,USA,5568.014253061357,8.259022083906876
Arkansas,US,2020-06-21 04:33:37,34.9697,-92.3731,15142,224,10082,4836.0,5,501.75558121070816,242234,1100,1.4793290186236956,84000005,USA,8026.830105599966,7.264562145027077
California,US,2020-06-21 04:33:37,36.1162,-119.6816,178846,5494,,169719.0,6,443.43999577042274,3234412,,3.1356120835782733,84000006,USA,8185.851755291014,
Colorado,US,2020-06-21 04:33:37,39.0598,-105.3111,30348,1647,4296,24390.0,8,526.7301713431558,273069,5318,5.4297299970329345,84000008,USA,4741.821816454167,17.532060791876834
Connecticut,US,2020-06-21 04:33:37,41.5978,-72.7554,45715,4251,7842,33622.0,9,1282.2249653393962,391655,10099,9.29891720441868,84000009,USA,10985.230642021246,22.0912173247293
Delaware,US,2020-06-21 04:33:37,39.3185,-75.5071,10681,552,6395,3852.0,10,1096.8776828882562,92416,,4.063289954124146,84000010,USA,9490.595257167035,
Diamond Princess,US,2020-06-21 04:33:37,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-21 04:33:37,38.8974,-77.0268,9984,531,1166,8287.0,11,1414.6672542221102,77953,,5.318509615384615,84000011,USA,11045.428332169085,
Florida,US,2020-06-21 04:33:37,27.7663,-81.6868,93797,3144,,90653.0,12,436.7173319982454,1561272,13227,3.3519195709884113,84000012,USA,7269.257464136002,14.101730332526627
Georgia,US,2020-06-21 04:33:37,33.0406,-83.6431,63809,2642,,61167.0,13,600.9838733937604,694384,9837,4.140481750223323,84000013,USA,6540.042720347489,15.41632058173612
