Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-29 04:33:57,32.3182,-86.9023,36503,919,18866,15656.0,1,722.8158839611395,386280,2703,2.5930419570553878,84000001,USA,7878.144512189526,7.626759967269547
Alaska,US,2020-06-29 04:33:57,61.3707,-152.4044,880,14,521,345.0,2,120.2933517418614,108300,,1.5909090909090908,84000002,USA,14804.284083685898,
American Samoa,US,2020-06-29 04:33:57,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,696,,,16,ASM,1250.8761524774895,
Arizona,US,2020-06-29 04:33:57,33.7298,-111.4312,73920,1594,8926,63400.0,4,1015.5635945180999,723634,4617,2.1563852813852815,84000004,USA,7005.300522056291,6.245941558441558
Arkansas,US,2020-06-29 04:33:57,34.9697,-92.3731,19818,264,13270,6284.0,5,656.7026884449753,291222,1373,1.3321223130487436,84000005,USA,9650.129696958451,6.928045211423958
California,US,2020-06-29 04:33:57,36.1162,-119.6816,222630,5932,,209364.0,6,544.8845538252808,3955952,,2.7552764565992867,84000006,USA,10011.970219949406,
Colorado,US,2020-06-29 04:33:57,39.0598,-105.3111,32307,1676,4442,26172.0,8,560.7133232014803,313711,5399,5.190461443171261,84000008,USA,5447.566966084224,16.720346856611954
Connecticut,US,2020-06-29 04:33:57,41.5978,-72.7554,46303,4316,8053,33934.0,9,1298.7173262629349,438623,10268,9.321210288750189,84000009,USA,12302.600043138182,22.17566896313414
Delaware,US,2020-06-29 04:33:57,39.3185,-75.5071,11226,564,6665,4054.0,10,1152.846069478847,106346,,4.516301443078568,84000010,USA,10921.12667956507,
Diamond Princess,US,2020-06-29 04:33:57,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-29 04:33:57,38.8974,-77.0268,10248,550,1199,8499.0,11,1452.0743210404833,93132,,5.366900858704137,84000011,USA,13196.192980790622,
Florida,US,2020-06-29 04:33:57,27.7663,-81.6868,141075,3419,,137656.0,12,656.8429439284037,1881897,14540,2.4235335814283183,84000012,USA,8762.082336700556,10.306574517100833
Georgia,US,2020-06-29 04:33:57,33.0406,-83.6431,77210,2778,,74432.0,13,727.2009413206953,806938,10711,3.597979536329491,84000013,USA,7600.1304648029945,13.872555368475586
Grand Princess,US,2020-06-29 04:33:57,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-06-29 04:33:57,13.4443,144.7937,247,5,179,63.0,66,150.39974669516346,12378,,2.0242914979757085,316,GUM,7537.0366987560055,
Hawaii,US,2020-06-29 04:33:57,21.0943,-157.4983,899,18,714,167.0,15,63.49444017538308,75478,110,2.0022246941045605,84000015,USA,5330.849116304299,12.235817575083425
Idaho,US,2020-06-29 04:33:57,44.2405,-114.4788,5322,91,3898,1333.0,16,297.80673898263353,86345,312,1.7098835024426908,84000016,USA,4831.665328345639,5.862457722660654
Illinois,US,2020-06-29 04:33:57,40.3495,-88.9861,141723,6888,,134835.0,17,1118.410684620624,1546031,,4.860185008784742,84000017,USA,12200.54323684023,
Indiana,US,2020-06-29 04:33:57,39.8494,-86.2583,44930,2550,33935,8376.0,18,667.3876770794295,470535,7003,5.829067438237258,84000018,USA,6989.300258948795,15.58646783886045
Iowa,US,2020-06-29 04:33:57,42.0115,-93.2105,28520,706,17620,10194.0,19,903.941909371266,295915,,2.475455820476858,84000019,USA,9379.031210084087,
Kansas,US,2020-06-29 04:33:57,38.5266,-96.7265,13847,269,779,12799.0,20,475.3006370065156,167859,1128,1.942659059724128,84000020,USA,5761.788808209482,8.146168845237236
Kentucky,US,2020-06-29 04:33:57,37.6681,-84.6701,15232,558,3730,10944.0,21,340.93811252524523,358491,2590,3.663340336134454,84000021,USA,8024.110090420673,17.003676470588236
Louisiana,US,2020-06-29 04:33:57,31.1695,-91.8678,56236,3199,39792,13245.0,22,1209.690083062403,696111,,5.688526922256206,84000022,USA,14974.012614884634,
Maine,US,2020-06-29 04:33:57,44.6939,-69.3819,3191,104,2577,510.0,23,237.388150083469,93495,346,3.2591664055155123,84000023,USA,6955.376086510164,10.842995926041993
Maryland,US,2020-06-29 04:33:57,39.0639,-76.8021,66777,3168,4976,58633.0,24,1104.5407629910944,519473,10793,4.744148434341166,84000024,USA,8592.466025327176,16.16275064767809
