Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-08 04:30:57,32.3182,-86.9023,530325,10966,,,1.0,10815.928829934013,2520805.0,,2.0677886201857354,84000001.0,USA,51411.5824713936,
Alaska,US,2021-05-08 04:30:57,61.3707,-152.4044,68880,349,,,2.0,9415.68871361297,2133258.0,,0.506678281068525,84000002.0,USA,291609.948806977,
American Samoa,US,2021-05-08 04:30:57,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-08 04:30:57,33.7298,-111.4312,867443,17391,,,4.0,11917.526124452976,9278122.0,,2.0048579560847224,84000004.0,USA,127469.1954639808,
Arkansas,US,2021-05-08 04:30:57,34.9697,-92.3731,337170,5759,,,5.0,11172.693786607746,2991260.0,,1.7080404543701988,84000005.0,USA,99120.42001402343,
California,US,2021-05-08 07:31:12,36.1162,-119.6816,3755869,62220,,,6.0,9505.587675995856,61091928.0,,1.656607299136365,84000006.0,USA,154615.26424367467,
Colorado,US,2021-05-08 04:30:57,39.0598,-105.3111,520816,6352,,,8.0,9043.929084437974,7969765.0,,1.2196245891063255,84000008.0,USA,138394.34556472115,
Connecticut,US,2021-05-08 04:30:57,41.5978,-72.7554,342718,8137,,,9.0,9612.634270396746,8185927.0,,2.3742552185762054,84000009.0,USA,229600.7866968353,
Delaware,US,2021-05-08 04:30:57,39.3185,-75.5071,105775,1629,,,10.0,10862.488241504101,1748024.0,,1.5400614511935713,84000010.0,USA,179512.07890207483,
Diamond Princess,US,2021-05-08 04:30:57,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-08 04:30:57,38.8974,-77.0268,48136,1110,,,11.0,6820.555183216696,1546615.0,,2.305966428452717,84000011.0,USA,219145.19184582622,
Florida,US,2021-05-08 04:30:57,27.7663,-81.6868,2262598,35635,,,12.0,10534.620104529637,23015561.0,,1.5749594050732834,84000012.0,USA,107160.08395111645,
Georgia,US,2021-05-08 04:30:57,33.0406,-83.6431,1108317,20337,,,13.0,10438.662941092205,8426601.0,,1.8349443345180123,84000013.0,USA,79365.78395718058,
Grand Princess,US,2021-05-08 04:30:57,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
