Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-22 04:31:30,32.3182,-86.9023,541673,11080,,,1.0,11047.37022975882,2586382.0,,2.045514544753015,84000001.0,USA,52749.01925993003,
Alaska,US,2021-05-22 04:31:30,61.3707,-152.4044,69902,369,,,2.0,9555.393038022268,2218985.0,,0.527881891791365,84000002.0,USA,303328.5717214936,
American Samoa,US,2021-05-22 04:31:30,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-22 04:31:30,33.7298,-111.4312,875766,17531,,,4.0,12031.873199631198,9538074.0,,2.001790432604143,84000004.0,USA,131040.59410470279,
Arkansas,US,2021-05-22 04:31:30,34.9697,-92.3731,339863,5811,,,5.0,11261.930860983684,3029819.0,,1.7098065985411768,84000005.0,USA,100398.13718849867,
California,US,2021-05-22 07:31:25,36.1162,-119.6816,3775619,62449,,,6.0,9555.572208630225,63712268.0,,1.6649455360829575,84000006.0,USA,161246.9842559858,
Colorado,US,2021-05-22 04:31:30,39.0598,-105.3111,536128,6497,,,8.0,9309.820766223698,8331555.0,,1.2118374716485616,84000008.0,USA,144676.80060346573,
Connecticut,US,2021-05-22 04:31:30,41.5978,-72.7554,346325,8212,,,9.0,9713.804246334166,8362552.0,,2.371183137226593,84000009.0,USA,234554.8058262911,
Delaware,US,2021-05-22 04:31:30,39.3185,-75.5071,108166,1654,,,10.0,11108.030282491443,1811668.0,,1.529131150269031,84000010.0,USA,186047.95412440802,
Diamond Princess,US,2021-05-22 04:31:30,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-22 04:31:30,38.8974,-77.0268,48689,1125,,,11.0,6898.911652726394,1593968.0,,2.3105834993530365,84000011.0,USA,225854.80106950202,
Florida,US,2021-05-22 04:31:30,27.7663,-81.6868,2304860,36441,,,12.0,10731.391300675672,23728411.0,,1.5810504759508168,84000012.0,USA,110479.10215121826,
Georgia,US,2021-05-22 04:31:30,33.0406,-83.6431,1119012,20637,,,13.0,10539.39359861616,8637585.0,,1.8442161478161088,84000013.0,USA,81352.93281618338,
Grand Princess,US,2021-05-22 04:31:30,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-05-22 04:31:30,13.4443,144.7937,8131,139,,,66.0,4951.013523799085,151133.0,,1.7095068257286927,316.0,GUM,92025.76889587099,
Hawaii,US,2021-05-22 04:31:30,21.0943,-157.4983,35726,494,,,15.0,2523.250689327849,1557803.0,,1.3827464591613952,84000015.0,USA,110024.28185598698,
Idaho,US,2021-05-22 04:31:30,44.2405,-114.4788,191068,2080,,,16.0,10691.720782400193,726565.0,,1.0886176649151087,84000016.0,USA,40656.88713057443,
Illinois,US,2021-05-22 04:31:30,40.3495,-88.9861,1373457,24935,,,17.0,10837.984532767628,24051654.0,,1.8156068648652584,84000017.0,USA,189804.2436047668,
Indiana,US,2021-05-22 04:31:30,39.8494,-86.2583,738961,13547,,,18.0,10976.484870738755,10259540.0,,1.8332496572890855,84000018.0,USA,152394.62649685045,
Iowa,US,2021-05-22 04:31:30,42.0115,-93.2105,370363,6035,,,19.0,11738.661899735978,1457114.0,,1.6294824267002914,84000019.0,USA,46183.25425426378,
Kansas,US,2021-05-22 04:31:30,38.5266,-96.7265,314482,5058,,,20.0,10794.648294004695,1402459.0,,1.6083591429716169,84000020.0,USA,48139.64440496287,
Kentucky,US,2021-05-22 04:31:30,37.6681,-84.6701,455150,6698,,,21.0,10187.630115274775,5273636.0,,1.471602768318137,84000021.0,USA,118039.88340238867,
Louisiana,US,2021-05-22 04:31:30,31.1695,-91.8678,467815,10522,,,22.0,10063.147560421046,6736611.0,,2.2491796971024867,84000022.0,USA,144910.93819171167,
Maine,US,2021-05-22 04:31:30,44.6939,-69.3819,66705,818,,,23.0,4962.386885402005,2216442.0,,1.2262948804437448,84000023.0,USA,164887.83019345163,
Maryland,US,2021-05-22 04:31:30,39.0639,-76.8021,457527,8973,,,24.0,7567.833560492781,10179040.0,,1.9611957327108565,84000024.0,USA,168368.81872676028,
Massachusetts,US,2021-05-22 04:31:30,42.2302,-71.5301,704345,17813,,,25.0,10219.00171824372,22539180.0,,2.5290163201272104,84000025.0,USA,327010.08617624105,
Michigan,US,2021-05-22 04:31:30,43.3266,-84.5361,985229,20051,,,26.0,9865.255905837044,13514792.0,,2.035161368575225,84000026.0,USA,135325.77867090714,
Minnesota,US,2021-05-22 04:31:30,45.6945,-93.9002,597731,7447,,,27.0,10598.758926114328,8964355.0,,1.2458781625848416,84000027.0,USA,158952.83592972026,
Mississippi,US,2021-05-22 04:31:30,32.7416,-89.6787,316272,7279,,,28.0,10626.887296301362,1923884.0,,2.301499974705317,84000028.0,USA,64643.40327046798,
Missouri,US,2021-05-22 04:31:30,38.4561,-92.2884,602362,9417,,,29.0,9814.567274760699,5453181.0,,1.5633456293723709,84000029.0,USA,88851.24192088284,
Montana,US,2021-05-22 04:31:30,46.9219,-110.4544,111161,1604,,,30.0,10400.756752103804,1361261.0,,1.4429521145005892,84000030.0,USA,127366.1134491915,
Nebraska,US,2021-05-22 04:31:30,41.1254,-98.2681,222884,2248,,,31.0,11522.078072464546,2945095.0,,1.0085963999210352,84000031.0,USA,152247.87118332845,
Nevada,US,2021-05-22 04:31:30,38.3135,-117.0554,322352,5552,,,32.0,10465.443958033296,3332143.0,,1.7223407951556062,84000032.0,USA,108180.98174248317,
New Hampshire,US,2021-05-22 04:31:30,43.4525,-71.5639,98168,1341,,,33.0,7219.769495135362,1958931.0,,1.3660255887865702,84000033.0,USA,144069.6589201676,
New Jersey,US,2021-05-22 04:31:30,40.2989,-74.521,1013409,26070,,,34.0,11409.449696527545,14162936.0,,2.5725052767441383,84000034.0,USA,159453.19791627963,
New Mexico,US,2021-05-22 04:31:30,34.8405,-106.2485,201868,4131,,,35.0,9627.299126442833,3431737.0,,2.0463867477757742,84000035.0,USA,163663.17901936686,
New York,US,2021-05-22 04:31:30,42.1657,-74.9481,2092916,53095,,,36.0,10758.523850723268,54489759.0,,2.5368911126867966,84000036.0,USA,280101.720194056,
North Carolina,US,2021-05-22 04:31:30,35.6301,-79.8064,995754,12958,,,37.0,9494.145927893023,11826339.0,,1.3013254277662958,84000037.0,USA,112759.76622612863,
North Dakota,US,2021-05-22 04:31:30,47.5289,-99.784,109509,1537,,,38.0,14370.09062254777,1551691.0,,1.4035376087810134,84000038.0,USA,203617.42220449253,
Northern Mariana Islands,US,2021-05-22 04:31:30,15.0979,145.6739,181,2,,,69.0,328.23153924270997,17542.0,,1.1049723756906078,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-22 04:31:30,40.3888,-82.7649,1095746,20083,,,39.0,9374.08354792071,12940538.0,,1.7986832714881005,84000039.0,USA,110706.02527140667,
Oklahoma,US,2021-05-22 04:31:30,35.5653,-96.9289,451830,6918,,,40.0,11418.582547104843,4063340.0,,1.5311068322156562,84000040.0,USA,102688.14201569837,
Oregon,US,2021-05-22 04:31:30,44.572,-122.0709,197851,2613,,,41.0,4690.927860129733,4987751.0,,1.3206908228919745,84000041.0,USA,118256.5674436315,
Pennsylvania,US,2021-05-22 04:31:30,40.5908,-77.2098,1198129,26958,,,42.0,9332.479507676502,13723715.0,,2.2550456457999752,84000042.0,USA,107199.86558338707,
Puerto Rico,US,2021-05-22 04:31:30,18.2208,-66.5901,137610,2471,,,72.0,4308.803535968067,415664.0,,1.7956543855824432,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-05-22 04:31:30,41.6809,-71.5118,151258,2704,,,44.0,14278.229989588062,4215868.0,,1.7876740403813351,84000044.0,USA,397963.30051795376,
South Carolina,US,2021-05-22 04:31:30,33.8569,-80.945,590314,9672,,,45.0,11465.270745277363,6358208.0,,1.6384500452301656,84000045.0,USA,123491.18634284213,
South Dakota,US,2021-05-22 04:31:30,44.2998,-99.4388,123911,2001,,,46.0,14006.639846539741,799854.0,,1.6148687364317935,84000046.0,USA,90413.82046641699,
Tennessee,US,2021-05-22 04:31:30,35.7478,-86.6923,860084,12380,,,47.0,12594.261033618413,7875613.0,,1.4393942917203435,84000047.0,USA,115323.06835350805,
Texas,US,2021-05-22 04:31:30,31.0545,-97.5635,2939697,51170,,,48.0,10138.32619881424,24051960.0,,1.7406555845721514,84000048.0,USA,82949.57480340052,
Utah,US,2021-05-22 04:31:30,40.15,-111.8624,403984,2289,,,49.0,12601.038441551636,3395618.0,,0.56660659828112,84000049.0,USA,105915.86040740396,
Vermont,US,2021-05-22 04:31:30,44.0459,-72.7107,24065,255,,,50.0,3856.638498435069,1674819.0,,1.059630168294203,84000050.0,USA,268405.21227137017,
Virgin Islands,US,2021-05-22 04:31:30,18.3358,-64.8963,3308,27,,,78.0,3083.864712682254,110625.0,,0.8162031438935913,850.0,VIR,103129.54469179998,
Virginia,US,2021-05-22 04:31:30,37.7693,-78.17,672312,11074,,,51.0,7876.638784355117,7311041.0,,1.6471519175620843,84000051.0,USA,85654.3228361392,
Washington,US,2021-05-22 04:31:30,47.4009,-121.4905,427494,5702,,,53.0,5613.919985481083,6882431.0,,1.3338198898697993,84000053.0,USA,90381.19117366457,
West Virginia,US,2021-05-22 04:31:30,38.4912,-80.9545,159735,2772,,,54.0,8913.05233331864,2897090.0,,1.7353742135411776,84000054.0,USA,161654.70801223337,
Wisconsin,US,2021-05-22 04:31:30,44.2685,-89.6165,671909,7745,,,55.0,11540.001999163924,8621468.0,,1.1526858547809302,84000055.0,USA,148073.2628313176,
Wyoming,US,2021-05-22 04:31:30,42.756,-107.3025,59661,713,,,56.0,10308.43580834164,747789.0,,1.1950855667856723,84000056.0,USA,129205.59334714447,
